id	text	class_label
1176	যদিও তারা কমপক্ষে ক্যাপ্টেন বাজেট রাখে, তারা ব্যাগেলগুলিতে কিছু নগদ রাখে, কারণ তারা শহরের সেরাটাতে থাকে ।	positive
1845	মহান খাদ্য,গ্রেট সেবা ।	positive
1589	আমি প্রায়ই আমার পরিবারের সাথে সেখানে খেতে যাই	negative
472	যদিও,বায়ুমণ্ডল মহান, তবুও আপনি একটি ছুটির দিন বিকেলে একটি সস্তা উপায় দিয়ে একটি নিরপরাধ দৃশ্য খুঁজছেন।	positive
252	আমি এলাকা এবং লোকেরা আপনার রোমান্টিক, লোভনীয় ambiance বা পাঁচ তারকা পরিষেবা একটি sommlier এবং ক্যাপ্টেন এবং পিঠ ওয়েটার একটি জটিল ধাঁধা সমন্বিত জন্য এখানে না প্রয়োজন বুঝতে - আপনি খাঁটি খাবার, স্বাদ, পরীক্ষা জন্য আসা	positive
1354	খাবার ঠিক আছে এবং দাম এখানে মধ্যম মানের।	neutral
1734	সেবা ভাল ছিল এবং খাদ্য চমৎকার।	positive
80	মরুভূমির পরিষেবাটি খুবই আনন্দদায়ক, চমৎকার বায়ুমণ্ডলও ছিল।	positive
667	আমাদের দলের দুইজন মানুষ অন্য কিছুর মত অনুভূত, এবং Volare অবিলম্বে তাদের নিয়মিত মেনুতে ছিল না যে দুটি দুর্দান্ত খাবারের সঙ্গে বাধ্য।	positive
49	সন্ধ্যায় বীট করা যাবে না, যুক্তিসঙ্গত দামে গ্রেট খাদ্য।	positive
823	থিয়েটার সঙ্গে 2 ব্লক দূরে আমাদের একটি সুন্দর রুম মধ্যে একটি সুস্বাদু খাবার ছিল।	positive
1582	খাবারটি খুবই ব্যয়বহুল ছিল (আমরা দুপুরের খাবার জন্য 160 ডলার খরচ করেছি) কিন্তু অত্যন্ত সুস্বাদু	positive
1585	আমদের আট জনের একটি গ্রুপ  ছিল  এবং বেশ ভাল ।	positive
1603	সামগ্রিক খাবারের জন্য মায়ামমেট ইন সত্যিই ভাল একটি  ভাল রেস্টুরেন্ট।	positive
130	বায়ুমণ্ডল নির্মূল করা হয়, সেবাটি নিখুঁত এবং খাদ্যটি চমত্কার।	positive
647	ওয়েট্রেস আমাদের সাথে খুব ধৈর্যশীল ছিল এবং খাদ্য অসাধারণ!	positive
1699	আমরা খাদ্য উপভোগ করার সময়,অত্যন্ত হতাশ ছিলাম দুবল পরিষেবার কারনে (ওয়েটার বেশ সক্ষম  ছিল না এবং ধীর সেবা) এবং অনুতাপের অভাব	positive
1847	প্রতিটি কামড় মূল্য কিন্তু খাদ্য ব্যয়বহুল,  ।	negative
96	unpretensious সেটিং একটি মহান সেবা গ্রেট খাদ্য,এবং ভাল মাপের মেনু ।	positive
2029	আমার GF এবং আমি খেতে পছন্দ করি বিভিন্ন ককটেল, ঠান্ডা সাজসরঞ্জাম, এবং শালীন সুশি ।	positive
1757	সেবা নিরীহ,সমাদর আনন্দদায়ক,	positive
1574	যদিও খাদ্য ভাল ছিল (অবশ্যই কোন Il Mulino) পরিবেষনা ছিল বিশ্রী।।	positive
933	সুপার বন্ধুত্বপূর্ণ এবং বুদ্ধিমান কর্মীদের জন্য, কল্পিত bistro ভাড়া এবং মহান লাইভ জ্যাজ সঙ্গে একটি বিস্ময়কর জ্যাজ ব্রুন (চিলক্লিস্টস ছিল সন্ত্রস্ত!	positive
259	এটি একটি খুব হতাশাজনক অভিজ্ঞতা আপনার ডেস্কে খাওয়া, বায়ুমণ্ডল এটি সংরক্ষণ করে।এটি একটি খুব হতাশাজনক অভিজ্ঞতা আপনার ডেস্কে খাওয়া, বায়ুমণ্ডল এটি সংরক্ষণ করে।	negative
1046	খুব ভাল বড় গোষ্ঠী এবং উদযাপন জন্য, আমাদের সুপার হ্যাপি ওয়েটার ছিল সন্ধ্যার বিনোদন।	positive
1796	চমৎকার পরিবেশ,বন্ধুত্বপূর্ণ সেবা সুস্বাদু ভাল খাবার।	positive
1989	ডিনার এবং পানীয় থাকায়,আমি অত্যন্ত সুপারিশ করলাম  এই রেস্টুরেন্ট পরিদর্শন করে	positive
1293	আবহাওয়া ভাল না, কিন্তু আমি মনে করি যে তারা কিভাবে মূল্য নিচে নামাবে ।	neutral
871	তাই যদি আপনি Montparnasse একটি সুন্দর, উপভোগ্য খাবার চান, প্রাক থিয়েটার প্রিক্স-ফিক্সের জন্য প্রারম্ভিক যান।	positive
33	কেউ শেফে গিয়েছিলে, সব টাকাতো অভ্যন্তর প্রসাধনের মধ্যে গিয়েছে।	negative
2059	অংশ বিশাল ছিল,দাম বিশেষ কিছু না হলেও,	positive
