id	text	class_label
508694960577994753	বিডিটুডে.নেট:এ কে খন্দকারের ‘১৯৭১: ভেতরে বাইরে’ পড়তে ও ডাউন লোড করতে ক্লিক করুন http://t.co/FblpXkMcvX	Neutral
962233399938183168	RT @HotSonai: টেপা টেপি করলে যে মেয়েদের #মাই বড় হয়ে যায় এটা একদম ভুল কথা । মাই এর সাইজ বড় হবার পেছনে #হরমোন আর বডি ডেভেলপমেন্ট বেশি…	Neutral
1019491940075745281	পিঞ্জর ভাঙা পাখি কি আর নীড়ে ফিরে আসে হৃদয় ছেড়ে ভেসে বেড়ায় সে কোন আকাশে ভুল কি তবে আমার ছিল জারে দিলাম এ মন সু… https://t.co/zGXwWK5wkO	Neutral
1902220063150223	ঢাকায় কোন রেস্টুরেন্টে বসে খেতে খেতে বড় পর্দায় খেলা দেখতে চান?	Positive
1015311465257918464	হবু প্রিয়তমা মেসেজ দিলোὡ1 : খেলে দিলো?ὡ2 : আমি বাংলাদেশ ὡ2 : আই লাভ ইউὠD : আকাশটা অন্ধকারὡE You cant reply to this conversation :3	Neutral
932115046489997312	RT @00blackhole: ঐ হাড়কাঁপা শীতে আর কাঠপোড়া রোদে জানি ভুল ভরা গানটা গাইবেই তবু একবার মনে রেখো যতটাই দূরে থাকো সেই রাত জাগা ফানুস উড়বেইἻ6Ἳ6…	Neutral
1014208664964485121	ফুটবল খেলা দেখে রাত ২ টায় ঘুমাতে ঘুমাতে অভ্যাস হয়ে গেছে এখন আর ২ টার আগে ঘুমে ধরে না ὡ2 অভ্যাস খুব খারাপ একটা জিনিশ ὠ8	Neutral
930398040397029377	কষ্ট হবে? তা তো ক্ষণিকের। ছি ছি করবে? সেও ক্ষণিকের। কেউ কাদবে? সেও ক্ষণিকের। কি রবে? সুখ আজিবনের। কে পাবে? ঐ যে ঐ মানুষগুলো।	Neutral
962205217943994369	যে সব পেজ মিথ্যা খবর দিচ্ছে গলাবাজি কোরছে সাধারণ জনগন কে ভুল বোঝাচ্ছে আমরা সাধারণ জনগন আমাদের উচিৎ সে পেজ গুলো এরিয়ে চলা... বি,বি	Positive
1037572121134809088	RT @somoytv: কর্নেল অব. ফারুক বলেন, বিএনপি এই সরকারে আসবে না। অন্যদিকে মেজর অব. হাফিজ উদ্দিন বলেন, আমরা চাই বিনা ভোটে যারা নির্বাচিত তারা…	Neutral
508587433814794240	বিশ্বম্ভরপুরে কোনাজাল ব্যবহারকারীদের বিরুদ্ধে বিক্ষোভ ও স্মারক লিপি প্রদান - Abnews http://t.co/GSgSl3KkRD	Negative
1009461517077569537	গত ১৮ তারিখ সোম বার তোমি কি করে যে এত রেগে গেলে, আর কেন ই বা এত রেগে গেলে ঠিক বুঝে উঠতে পারলাম না। আর অযথাই ভুল বোঝ… https://t.co/mDAUhRsfII	Neutral
1028194382913126400	বাংলাদেশ থেকে ১৯৭০ এর পর যারা এসেছে, তারা নাকি সবাই উগ্রপন্থী- বললেন দিলীপ ঘোষ। East Bengal এর সকল সমর্থক, আপনি আমি সবাই কি উগ্রপন্থী ??	Neutral
2957795960920137	ভারত সফরে কাল দেশ ছাড়বে বাংলাদেশ ক্রিকেট দল।	Positive
1072534195526885376	RT @Santanu83034089: বি জে পির নাটক রথের অবস্থা ঢাকা পোড়ে গেছে পাঁচ রাজ্যের ফালা ফলে বুঝিয়ে দিলো সবাই কে.... বি জে পি মোদি হটাও দেশ বাঁচা…	Neutral
954759317831462914	কি সুখ পাই, তোরে দেখায় ὠD হায় সুখ যায় তোরে হারায় ὡE আমায় বান্ধিয়া রাখো কলিজায় ὡ2 পর কইরা যাইওনা ফালায় ὡE এ মন… https://t.co/ekbeQoz3BJ	Neutral
1077587334487453696	RT @forhadmessi: $একে ফজলুল হক $মাওলানা ভাসানী $শেখ মুজিবুর রহমান $শহীদ জিয়াউর রহমান ὠD $জাতীয় চার নেতা তাদের কে অনেক ভালোবাসি ও পছন্দ ক…	Positive
2608243952547827	প্রতিবছর ইসরায়েল পাঁচশোর বেশি ফিলিস্তিনী তরুণকে গ্রেফতার করে যাদের বয়স ১৮ হয়নি।	Negative
1004001007263715328	আমার মাঝে খারাপ ও ভাল দিক কি কি আছে?? কত % মানুষ আমাকে পছন্দ করেন? সবার মতামত চাই। এই পোস্ট চোখে পরলে মন্তব্য অবশ্যই দিবেন। ধন্যবাদ	Neutral
1012307385485053952	আমরা ইরামই। বিশ্বকাপ দেখি, ষ্ট্যাটাস লিখি মজা করার জন্য :) :) :) আপনি সিরিয়াস দর্শক হলে, এই একমাস ফেবুতে না আসাই ভালো :P :P :P	Neutral
955423684478484480	মনে পড়ে যায় আমার কৈশোর স্মৃতি হারানো সেই সুর আজও ভুলিনি সেই দিনগুলি মনে পড়ে যায় আবার ফিরে আসে আবার ফিরে আসে ঘ… https://t.co/GAyYaOcEhd	Neutral
1011668009784504326	সবাই যখন বলে, ব্রা জিল তখন সেটা খারাপ না? ২টা থ্রি পিস + একটা ব্রা = 7UP এটা খারাপ না? আমার একটু কিছু হলেই খারাপὢ1ὢ1… https://t.co/pkupYOthr8	Negative
999002461569404929	RT @HotSonai: #বাঁড়া #চোষার মজা আলাদা । কারোর সাথে কমপেয়ার করা যাবে না !! আর #বীর্যের মন মাতানো গন্ধ !! ওঃ যে একবার চোষে #নেশা না ছাড়ে ।…	Neutral
2387990711431802	আজ ৩রা মার্চ, রবিবারের প্রবাহে যা থাকছে... আল কায়দার সাথে ঘনিষ্ট একটি জিহাদি গ্রুপ সিরিয়ার ইদলিব প্রদেশের কাছে কুড়িজনেরও বেশি সরকারি সৈন্যকে হত্যা করেছে। ইদলিবের বহু এলাকা এখনও বিদ্রোহী বিভিন্ন গ্রুপের দখলে। বাংলাদেশে ক্ষমতাসীন দল আওয়ামী লীগের সাধারণ সম্পাদক এবং সরকারের প্রভাবশালী মন্ত্রী ওবায়দুল কাদেরের শারীরিক অবস্থা গুরুতর।বঙ্গবন্ধু শেখ মুজিব মেডিকেল বিশ্ববিদ্যালয়ে নিবিড় পর্যবেক্ষণে রাখা হয়েছে তাকে। শুনবেন তার সবশেষ শারীরিক অবস্থার খবর। বাংলাদেশে ৩০শে ডিসেম্বরের নির্বাচনে বিরোধী জোট জাতীয় ঐক্যফ্রন্টের অন্যতম দল, গণফোরাম থেকে নির্বাচিত দু'জন প্রার্থী সংসদে যাওয়ার সিদ্ধান্ত নিয়েছেন বলে জানিয়েছেন। তাদের এই সিদ্ধান্ত কি প্রতিক্রিয়া তৈরি করতে যাচ্ছে? শুনবেন বিস্তারিত। বাংলাদেশের দক্ষিণ পূর্বাঞ্চলের জেলা বান্দরবানের নাইক্ষংছড়ি সীমান্ত দিয়ে অবৈধ অনুপ্রবেশের জন্য আটক মিয়ানমারের এক সেনা সদস্যকে আজ নিজ দেশে ফিরিয়ে দিয়েছে বাংলাদেশ। কীভাবে তাকে ফেরত পাঠানো হলো আর কেন সে অনুপ্রবেশ করেছিলো? আমেরিকা থেকে সবশেষ যে যানটি মহাকাশে পাঠানো হয়েছে সেটি সফলভাবে ইন্টারন্যাশনাল স্পেস স্টেশেনের সাথে যুক্ত হয়েছে। এই পরীক্ষা সফল হলে আমেরিকা আট বছর পর আবারও নিজেরাই মহাকাশে নভোচারী পাঠাতে পারবে। শুনবেন নাসার একজন বিজ্ঞানীর সাক্ষাৎকার। সাথে থাকবে খবরের সর্বশেষ শিরোনাম।	Positive
921746749462589441	আজ একজনের উপদেশ খুব মনে পড়ছে.. ভাই বলেছিল যদি সবকিছুতে জিত চাও তবে খারাপ পথ এ চল...যদি শান্তি চাও তবে আল্লাহ্‌ কে ডাকো... তবে	Neutral
1034889064313434114	বাংলাদেশ ছাত্রলীগ, স্যার এ এফ রহমান হল কর্তৃক আয়োজিত ১৫ আগষ্ট জাতীয় শোক দিবস স্বরণে আলোচনা সভা। — at স্যার এ এফ র… https://t.co/d1UADLzBPc	Neutral
1011716884251717634	আর্জেন্টিনাতো কোচ ছাড়াই ভাল খেলে ὠ2 তাইলে এত কষ্ট করে কোচ রাখার কি দরকার ὠ9 এমনি অনেক মজা করলেও #মেসি এর জন্য মন থে… https://t.co/AzclybeCKA	Neutral
931221580251742208	ইদানিং সবার ধারনা আমি এর সাথে প্রেম করি আমি ওর সাথে প্রেম করি.... সবার ভুল ধারনা ভাঙাতেই আমার এই স্ট্যাটাস, আমি ভাই এইসবের মধ্যে নাই......	Neutral
1010457433041457152	আমি এক #অপরাধী ὡC কাল সন্ধার পর থকে এই পর্যন্ত কত গুলা ব্লক যে খাইছি হিসাব ছারা। মাঠ ভাল তো তাই ὠAὠAὠA..।। — feeling অপরাধী	Neutral
985758358417256449	#আমার_তুমি সবই আছে আগের মত সবই আছে তেমনি, তবু কেনো এ মন আকাশ। মেঘে ঢাকা এমনি,বয়ে চলা নদীর মত চলে জীবন একাকি,একা এ… https://t.co/ckxhZIbg34	Neutral
1015506511546716161	আজ দুদিন হলো ঘরে বন্ধ করে রেখেছে আমাকে ৷ একটু আগে ভাইয়া এসে দরজার ওপাশ থেকে বলে গেলো ইরা এখনো বল তুই ওই ছেলেকে ভু… https://t.co/AbkwNDgzAN	Neutral
1079737422987055105	বিএনপি জামাতের পরাজয়ে যারা মাতম করছে আপাতত তাদের জন্য কোন আশার বাণী নাই। পাঁচ বছর মাতম করতে থাকেন। পাঁচ বছর পর আবার দেখা হবে।	Neutral
1022683619096231936	: আপনার ছেলের ছোড়া ইটে আজকে একটুর জন্য মাথাটা বেঁচে গেল। : ইট কি আপনার মাথায় লেগেছে? : জ্বি না। : তাহলে ওটা আমার… https://t.co/JUec2lvptu	Neutral
1053506800085958656	RT @Osman__R_______: গ্রামের স্মৃতি বিজড়িত দৃশ্য! ছোট কালে প্রতিনিয়ত এসব করেই অামাদের দিনের বেশি সময় কাটতো ৷ এখন এমনটা দেখা যায় না ৷ মি…	Neutral
930493007366778880	আপনি জীবনে সব চেয়ে বড় ভুল করে সময় নষ্ট করবেন, যখন আপনি কে কি বললো বা করলো বা কে আপনাকে দাম দিলো কি দিলো না, এমন.… https://t.co/gs22c7dVFy	Neutral
960221048863100929	তখন মন ছিলো খারাপ রাত টা ছিলো ভালো এখন মন ছিলো ভালো রাত টা ছিলো খারাপ। এমন কথাই মনে হয় যে সুধু আমিই খারাপ... https://t.co/17kqmpGISr	Neutral
999019109021990912	আহলে বাইতে [ নুরনবী [ ﷺ ] -এর বংশধরদের ] মুহাব্বাত ও সাহাবী কেরাম [ রাঃ ] দের মুহাব্বাত ঈমানের অংশ --- আল্লামা… https://t.co/pwCkAqY74i	Neutral
929264484719480832	সেই মিষ্টি হাসি ভুলতে পারিনি তার মনের কথা জানতে পারিনি দিন চলে যায় মাস চলে যায় এই মনতো আর মানে না ভালোবাসা সে তো.… https://t.co/qZa4Xq9Lsg	Neutral
1011830525118558210	তোরা পাশে থাকলে না হেসে কী পারা য়ায় ᾒ3ᾒ3ᾒ3 বন্ধু মানেই এক অবিরাম ভালোবাসা যা কোন দিন শেষ হয় না ❤️ বন্ধু মানেই সারা… https://t.co/U0xueLRrjs	Positive
1016490381855240194	একদিন সুসময় আসবেই ὄ9 ὄ9 ὄ9 ὄ9 ὄ9 ὄ9 ὄ9 ὄ9 মানুষ তো খেলনা নয়।। বাঁচবে মরবে যুদ্ধ করবে এ এ এটাই তো তার পরিচয়। মানুষতো… https://t.co/9pbAg6Qyvh	Positive
959640316654571520	“হয়তোবা মাঝে মাঝে কিছু ভুল করে বসি তাই বলে এই নয় যে আমি পচে গেছি আমি যেমন ছিলাম তেমনি আছি শুধু সময়ের সাথে বদলে… https://t.co/V60HGWOjvc	Neutral
955743818707546112	আজকে বাংলাদেশেন ব্যাটিং খারাপ করছেতো হাজার কথা শুরু হয়েছে। কিন্তু যদি সবাই খারাপ করে দলের রান হতো ২৮০-৩০০ রান তাহরে কনো কথা হতো না।	Neutral
2946727275360339	ব্যবসা শুরু করতে আগের চেয়ে খরচ কমেছে বাংলাদেশে...	Positive
1006008231557152769	@PaPraGo @bora_dimpy সকলোৱে নিজৰ ৰাজ্য পাব । no quota system . আন্দোলন নহব । ৩৬৫ দিন খোলা থাকিব । ঘোচ দিব নালাগিব । মজা ।	Neutral
508593850802126848	<<<<<<,Education Special>>>>প্রতিদিনের সব সংবাদ ও টকশোসহ এক্সক্লুসিভ ভিডিও দেখতে ক্লিক করুন....... http://t.co/HHznZQw1iI	Positive
1020723278103576577	দুই দিন অফিস বন্ধ চিল আগামী কাল যেতে হবে কাজে, সপ্তাহ ৫ দিন কাজ আর কাজ। ছুটি করে পরের দিন কাজে যেতে এত খারাপ লাগে… https://t.co/2OrqQ5GJl1	Negative
1008073949949804544	জীবনে অনেক কিছুই দেখতে হবে আবার অনেক কিছুই মুখ বুজে সহ্য করতে হবে। তবে কেও মুখ বুজে থাকার দলে আবার কেও মুখ খোলার দ… https://t.co/mknHLWiPso	Neutral
508395925174517760	কে কোন সিগেরেট খাওকমেন্টে জানাও১)গোল্ড-লিফ২)বেনসন৩)ব্লাক৪)গুদামঘর৫)মোর৬)সুইচ৭)পালমাল৮)নেভি৯)পাইলট... http:/t.co/yyCf7m1DRs	Neutral
508393260981551104	তারা রাত্রিদিন তাঁর পবিত্রতা ও মহিমা বর্ণনা করে এবং ক্লান্ত হয় না।يسبحون الليل والنهار لا يفترون[Quran 21:20]	Neutral
958326367224868864	@wyeasynzz ভাই ভুল করে পাপ হইয়া গেছে , এত গণিত পারুম না তাই সাইন্স নেই নাই , কিন্তু এখন দেখি সাইন্সের গণিত ও মেনেজমেন্ট এ পরে	Neutral
956609336624721923	RT @SinhaKeya: সবাই তো যে যার মতো করে ভালো আছে।তাহলে আমি শুধু শুধু তাদের খারাপ থাকার কারন হব!!তাই আজ থেকে আমি ও চেষ্টা করতেছি নিজের মতো করে…	Positive
931916819262091269	ওহে মেরে বাচ্চো..!! একবার ভুল কারোগি তো মাফ কার দুঙা ৷ দু বার ভুল কারোগি তো কুচবি বলুঙা ৷ লেকিন তিনবার ভুল কারেগা… https://t.co/DzQtN8kdBb	Neutral
2955544747811925	শতকোটি অভিবাদন সেই নারীকে, তিনি চেপে যাননি। ফলে ছাত্রলীগের ওই নেতা গ্রেপ্তার হয়েছেন। কিন্তু নারীর ভয় কমল নাকি বাড়ল?	Negative
508458556522106881	বলিউড যেভাবে যৌন উত্তেজনা মূলক দৃশ্য হয় (ভিডিও) http:/t.co/1x8ysDXzcZ via @sharethis	Negative
508444493323182081	শুভ জন্মদিন লালরিনডিকা  রালতে  ভালো করে খেল রেড & গোল্ড লাভার ও সমস্ত লাল হলুদ সমর্থক পক্ষ থাকে অনেক... http:/t.co/Qv6dQB9eSm	Positive
1051091007909982208	চায়ের সাথে দুধ তো অনেক খেয়েছেন, দুধের সাথে চা খেতে চান? মিরপুর ১১ এর বি ব্লকের ১১ নং রোডের বিসমিল্লাহ টি স্টলে আ… https://t.co/hfqBvltFxr	Neutral
2950864778279922	অখেলোয়াড়সুলভ আচরণের জন্য...	Positive
508610960043413504	সাব্বাস ! একে খন্দকার : হান্নান শাহ: মুক্তিযুদ্ধের উপসেনাপতি ও সাবেক পরিকল্পনামন্ত্রী একে খন্দকারকে তার লেখা ১...  http://t.co/iWA2qIuOZk	Neutral
1008000111560003585	প্রবলেম কি?? ৭৮ এ প্রথম ম্যাচ ছিল ৩-১ ৮৬ এ প্রথম ম্যাচ ছিল ২-১ ১৮ এ প্রথম ম্যাচ হল ১-১ History will be repeated i… https://t.co/RzVCbEKRx1	Neutral
1028149663780634624	প্রতিবন্ধী 3 রহমানের P ভাই জান ২ বাঙালি জাতি জাতি আমি মা বাংলা সাদা রঙের সপ্নগুলোর সেই পুরনো মিনার সত্যি ল সব ট্যা… https://t.co/4Enxfw3NFj	Neutral
955814838369910786	RT @Osman___R____: শেষ ভালো যার সব ভালো তার! বছরের শেষ ৩ দিন অামার খুব ভালো গেছে কষ্টে থাকার পরও ৷ প্রবাদ বাক্যটা যদি সত্যি হয়, তাহলে এই ব…	Positive
1080516558789632001	RT @BestBengal1: রবীন্দ্র চক নাম বদলে অটল চক : ধরা পড়লো বিজেপির বাঙালি বিদ্বেষ। পাটনার রবীন্দ্র চকের নাম বদলে অটল চক রাখার প্রস্তাবের পিছ…	Negative
1081599551209857024	ধ্রুব সত্য বললেন আজ। • কর্ম - ১০০ দিনের কাজ নিয়ে চলে রাজনীতি। • ভাত - ধান বিক্রি, দু টাকার ভিক্ষা, সর্বোপরি মিড ডে… https://t.co/rLgpsjYbR4	Neutral
2955115371188196	গ্রেপ্তারকৃত ব্যক্তি বুয়েটের প্রাক্তন ছাত্র, নাম এস এম মাহমুদ (সেতু)। এ ঘটনায় এখন পর্যন্ত পুলিশ ২১ জনকে গ্রেপ্তার করল।	Negative
943603073506729984	জানি  আমি তেমন সুন্দর নাহ ὃ8 তেমন সুন্দর করে কথাও বলতে পারি নাহ - কিন্তু ✌ - পৃথিবীর অসুন্দর মানুষটারতো ὤA - ভালোবাসার অধিকার আছে ὠD	Positive
1040510208697610240	মেঘে ঢাকা আকাশটা দেখলেই আমার মনটা আনচান আনচান করে উঠে । আর বৃষ্টি হলে তো কথাই নাই। মনটা অস্থির হয়ে যায়। মনে হয় এ… https://t.co/KcC3Pnvmh5	Neutral
961931423799275521	অনেক দিন পর ছোট ভাই দের সাথে খেললাম আমার চার জন Zealous AH Javer তারেক কাশেম, অনেক মজা হয়েছে ছোট ভাই দের সাথে খেলে। — feeling happy	Neutral
508465619851689984	ঢাকা-টোকিও সম্পর্ক আগামিতে আরো জোরদার হবে : প্রধানমন্ত্রী: নিউজডেস্ক, বাংলাদেশনিউজ… http:/t.co/ZI9zdIOjTV	Positive
1037001244315774976	আমি রাজনীতি করি না আমি বুঝি শেখ হাসিনার বিকল্প নাই। আমি যদি খুলনার ভোট ঢাকায় বসে দিতে না পারি, আমার কাছে ডিজিটাল ইভিএম এর প্রয়োজন নাই।	Positive
945188033573281792	কোথায় যাই যারা সহিহ তারা যদি ভুল ধরতে গিয়ে পশুর মত মানুষের ছবি বির্করিত করে ভুল শুদ্ধ করতে চায় তাহলে অন্যরা কি চুমা দিবে ?	Negative
1011963363302215680	অনেক মজা নিসি কালকে কিন্তু আজকে আমার ব্রাজিলের খেলা । প্লিজ ভাই বোনেরা মনে কিছু রাইখেন না ! আমরা আমরাই তো! হে হে হে ...	Neutral
508625478551207936	৫ বছর বয়সে রেকর্ড গড়লেন বিস্ময়কর বালক!(ভিডিও) | Last News BD .com	Neutral
943038997873299456	কিছু কিছু মানুষ আছে যারা বারবার ভুল করার পরেও নিজেকে অনেক বড় মনে করে। কিন্তু প্রকৃত অর্থে তারাই আসল বোকা।সময় তাদের সবকিছু বুঝিয়ে দিবে।	Neutral
1027500312762961920	সোহেল তাজ রাজনীতি করেন না, এবং আগামীতে করবেন না বলে এই মর্মে পোস্ট দিয়েছেন, আমার মনে হয়না ওনার মত লোকের এখন রাজনীতি করার দরকার আছে,	Neutral
1895008907204672	বিবিসি বাংলায় আজকের প্রধান খবর অস্ট্রিয়া বলেছে, তারা সেদেশের ৭টি মসজিদ এবং বিদেশের অর্থায়নে পরিচালিত বেশ কিছু ধর্মীয় প্রতিষ্ঠান বন্ধ করে দিচ্ছে। বাংলাদেশে ‘মাদকবিরোধী অভিযানে বন্দুকযুদ্ধের নামে শতাধিক বিচারবহির্ভূত হত্যাকাণ্ডের’ প্রতিবাদে ঢাকায় আজ মানববন্ধন ও সমাবেশ করেছে শিল্পী, সাহিত্যিক, প্রকাশকসহ পেশাজীবিদের একটি দল। আগামী অর্থবছরের বাজেটে অনলাইনে পণ্য কেনা-বেচায় কর আরোপের যে প্রস্তাব করা হয়েছিল, সমালোচনা হবার পর তাকে 'নতুন করে' সংজ্ঞায়িত করা হয়েছে। বাংলাদেশে কয়েকটি সংগঠন বলছে, রাজধানী ঢাকা শহরে পথ-শিশুদের সংখ্যা আড়াই লাখের বেশি, তারা বিভিন্ন অপরাধের সাথে জড়িত হয়ে পড়ছে - যার পেছনে রয়েছে সংঘবদ্ধ চক্র। শুনবেন এ নিয়ে প্রতিবেদন। এসব নিয়েই বিবিসি বাংলার আজকের প্রবাহ – বাংলাদেশ সময় সন্ধ্যে সাড়ে সাতটায়। শোনা যাবে রেডিওতে ও অনলাইনে – আর ফেসবুকে দেখতে পাবেন লাইভ স্ট্রিমিং।	Positive
2946659035367163	মডেলিং দিয়ে শুরু। এরপর নাম লেখান অভিনয়ে। বিনোদনের এই জগতে নিশোর পথচলার বয়স ২০ হতে চলেছে। আমরা এই দুই দশকপূর্তির জের ধরেই অভিনেতা আফরান নিশোর সঙ্গে আলাপ করতে বসি।	Positive
1013058861387931654	কেউ বলে ছেলে অপরাধী, কেউ বলে মেয়ে অপরাধী। আর আমি বলছি, এরা কেউ অপরাধী না। আসল অপরাধী তো কারেন্ট :P :P হালার পো কা… https://t.co/Ez8Z0KxR3W	Neutral
996437380595961857	স্বার্থপর ও বিশ্বাসহীন মানুষরা সাবাইকে নিজের মত মনে করে এরা জীবনে সকল মজা ভোগ করতে পারবে কিন্তুু প্রকৃত সুখ কি তা কোনদিন পাবেনা ৷	Neutral
923855310334320640	RT @TheNathEmpire: Pic 1… ধেইত! মই এইখিনিতে ফচি গলো নহয়! Pic 2… তেনেকে কব নাপাই নহয় বাইদেও! Pic 3…মগজুৰ ৰঙা নীলা সেউজীয়া সব ওলট…	Neutral
1082306220424290305	RT @AITCofficial: আমি এই রাজনীতিকে রাজনীতি বলে মনে করি না, যে রাজনীতি মানুষকে মানুষের সম্মান দিতে পারে না। আমি সেই রাজনীতি বিশ্বাস করি, যে…	Negative
961722561959735296	এটা কক্ষনো ভেব না যে অামি সবসময় এক রকম ই থাকব। সবসময় ভুল ক্ষমা করে দিবো। কারো ধৈর্য পরীক্ষা করা ঠিক না। কাউকে ছেড়ে দিব না।	Neutral
930295444462116864	আমি নিজেকে কেন যানি ক্ষমা করতে পারতেছিনা , নিজেকে অনেক বড় অপরাধী মনে হচ্ছে , আমার জন‍্য কেউ যদি অপমানিত বা কষ্ট পা… https://t.co/3nhphPyvAX	Negative
951672088875716608	তুমি দেখতে সুন্দর বলে, অন্যকে ঘৃণা করোনা। কারণ, তুমি যার হাতে সৃষ্টি, সে তার হাতে সৃষ্টি । কখনো নিজের সৌন্দর্য নিয়ে অহংকার করোনা । ￪	Positive
955999739937308672	@nusratjahanjeni ডাঃ কথা মানতে ই হবে কিছুই করার নেই তবে হে মনের জোর থাকলে অনেক কিছুই হয় মন খারাপ করে লাভ নেই আপু উ… https://t.co/0oXTa1CWaT	Neutral
1014216432283013120	কাওকে অনেক বেশি ভালবাসেন  এই কথাটা তাকে কখনো বলা বা বুঝতে দেয়াটা ঠিক না কারন, তখন থেকেই সে আপনার ভালোবাসা নিয়ে উপহাস শুরু করবে ।।।।।	Neutral
952507842313052160	RT @GolakSarker: আজ হলো সেই দিন, সুখ পেলাম যত! আজ হলো সেই দিন, বুকে পেলাম ক্ষত! আজকের এই দিনে, আপন হলো পর! আজকের এই দিনে, ভাঙলো এই অন্তর!	Neutral
1022576168237719560	RT @NazmulHasanNoyn: ধূমপান মৃত্যুর কারন জেনেও তা অবৈধ নয় ὠ9 গাঞ্জা মৃত্যুর কারন নয় তবুও তা অবৈধ!ὢ1 . এটা থেকে কি শিখলাম?ὡ0ὒB . #কি???ὡ2 স…	Neutral
1077815662494601217	আমি সাধারণ মানুষের কথা বলছি আমি এক বাংলাদেশের’ কথা বলছি, আর কেউ বলুক না বলুক, আমি বারবার বলে যাবো। — feeling শুভ সকাল বাংলাদেশ	Neutral
508409116109586433	#Bangladesh #News সওজের জমিতে সাভার পৌরসভার হাটবাজার - ঢাকার সাভার পৌর এলাকায় হাটবাজার ও যানবাহনের স্ট্যান্ডের... http:/t.co/vrloQz36p6	Neutral
954652724246835200	RT @munnimeta: অনুভূতিহীন ছোট ছোট স্বপ্ন গুলো এখন গুটি বেঁধেছে এই হৃদয়ে কাছে পাওয়ার ইচ্ছে গুলো আজ বাঁধন হারা বার বার ছুটে যায় মন সেই স্ব…	Neutral
1000627311861940225	RT @abu38470: #ফিকহ বই পড়ে মাসয়ালা মাসায়েল জানতে পারি তখন অনেক ভাল লাগেὠD মাসয়ালা জানার পর পুর্বের কোনো কাজে ভুল ধরা পড়ে তখন খুব জোরে…	Neutral
1005488468204707840	যে খুঁজে আমার মাঝে সুখ আমি তাকে করি বিমুখ আমি খুঁজি যার কাছে সুখ সে করে আমায় বিমুখ । পাওয়া না পাওয়ার এই জগতে কেঁ… https://t.co/fnkMlTw3K6	Neutral
2592100880828801	ওয়াশিংটনকে হয়তবা তার বন্ধু রাষ্ট্রগুলোকে রক্ষা করার জন্য চীনের বিরুদ্ধে লড়তে হবে!	Positive
928756215257038848	RT @iShuvo_: বাংলা শব্দ ঠিক মতো কইতে না পারলে বা উচ্চারন উলটা পালটা করলে আমাগো গায়ে লাগে না। মাগার ইংলিশ a আর e এর উচ্চারনে ভুল…	Neutral
508644429079789568	আল্লাহপাক যখন চাইবেন তখন ভাগ্য বদলাবেন, তার আগে না। তারপরেও আমরা প্রার্থনা করি নিজেদের মনের শান্তির জন্যে।	Neutral
508593550658125824	পাকিস্তানই সন্ত্রাসের আঁতুরঘর : জাওয়াহিরির ভিডিও বার্তা তৈরি হয়েছে পাকিস্তানে! http://t.co/vwMZWIYdee	Negative
508689996501778432	সবকিছু এলোমেলো তাও আমি হালছারার পাত্র নই, , , , , , এই খেলায় আমি জিতেই ছাড়বো, — feeling hopeful	Positive
956385485311459328	কেহ আগে কেহ পরে যেতে যে হবে বাড়ি-গাড়ি; জায়গা-জমি সাথে না যাবে আমি অধম কি করিবো সময় হলে চলে যাবো মাটির দেহ মাটির সাথে যাবে মিশিয়া....?	Neutral
959821902134108160	আমি মিস ক্যালকাটা, 1976 -কে তো রাস্তায় নেমে #লোমবাতি মিছিল করতে দেখা যাচ্ছে না। ὤ2 কি খবর ওনার ?? শরীর খারাপ হল নাকি ?? ὢE	Neutral
1000810516019806208	কিছু কিছু গান শুনলে মনে হয় প্রেম না করেও ছেঁকা খাইছি। মাঝ রাতে ভালোও ই লাগে চাঁদ দেখতে দেখতে শুনতে গানটা ὠA সাথে এ… https://t.co/SWIDZQ2kDA	Neutral
1006668435630313472	সময় বের করে আমিও কাটা কুটি করে ফেললাম জমানো ভিডিও গুলোকে :P :P আসা করি ভালো লাগবে :D :D বিঃদ্রাঃ সকল ভিডিও এই গ… https://t.co/36u1d1igbz	Neutral
1015270856652492801	@gray_earth হা হা মজা লাগল।। ফলো ব্যাক কি মানুষ চেয়ে নিবেὠ0ὠ0। কি করব মেয়ে মানুষ হই আপ্নে ফলো ব্যাক করেন না তাগো ইগো তে বাজেὠ0।	Neutral
929536654154412032	RT @TaibDipu: মন খারাপের রাতে আমি ছিলাম পাশে এখন তোর জন্য রাতগুলো অামার মন খারাপ করে কাটে তোকে মুছে দেবার নেই কোনো আইন তোকে ভুল... https://…	Negative
508660984828141568	** নূপুর ও শিকল **নিকুঞ্জ ভিলা।দোতালা বাড়ি। ছিমছাম করে সাজানো বাড়িটা। রফিক সাহেব তার জীবনের সঞ্চিত সমস্ত কিছু...	Neutral
2605190892853133	এমন ভালোবাসার গল্প কি আপনার জানা আছে? শুভ সকাল 😊	Positive
508656823239315456	শোভনালীতে মা ও পরিচর্যাকারীদের ওরিয়েন্টেশন অনুষ্ঠিত - Abnews	Neutral
