id	text	class
508610606568845313	'ইরাকের আল্বু-হামাদ ইউসুফিয়্যাহতে আল-খিলাফাহ ইসলামিক স্টেইট_এর মুজাহিদীনেরা ৩০ জন শীয়া সেনা ও মিলিশিয়াকে হত্যা... http://t.co/gK027LcIzg'	BN_NEG
508701653399502849	'অতি দ্রুত যে সম্পর্ক গড়ে ওঠে,উষ্ণতা কমে যেতেও তার সময় লাগে না....'	BN_NEG
508657828156825600	'ব্যাটিং বিপর্যয়ে বাংলােদশ: শুরুতেই বাংলাদেশের দুই ওপেনার ব্যাটসম্যান তামিম ইকবাল ও ইমরুল কায়েস আউট। কেমার রো...'	BN_NEG
508457989397684224	'আমি প্রধানত গে ভিডিও এবং জাপানের গে ইমেজ চালু করছি. http:/t.co/j2Ar54IQqP'	BN_NEG
508379598095020032	'*যাও পাখি যারে উড়ে তারে কইয়ো আমার হয়েচোখ জলে যায় দেখব তারেমন চলে যায় ওদূর দূরেযাও পাখি বলো তারে সে যে ভুলে না মরে *'	BN_NEG
508659656424570880	'নিরবেই কাঁদব___কবি রেদোয়ান মাসুদ.আমি নিরবেই কাঁদবনিরবেই হাসব,কখনও বলব না আরআমার কান্না পাচ্ছে দেখে যাও...'	BN_NEG
508613234312884224	'সংসদেও ঘুম পিছু ছাড়েনি সমাজকল্যাণ মন্ত্রীর. http://t.co/jYrOk4ZtEg'	BN_NEG
508618690850725889	'রবিবারের বিকেলের মুড়ি, চানাচুর ,চপের দিন ও বোধহয় শেষ হয়ে এলো। সবার শুধু খাই খাই বাতিক!'	BN_NEG
508427236564029440	'রিয়াল মাদ্রিদ ছাড়বেন রোনালদোও! http:/t.co/SreyAOCvLP'	BN_NEG
508587902943506432	'বিশ্বম্ভরপুরে কোনাজাল ব্যবহারকারীদের বিরুদ্ধে বিক্ষোভ ও স্মারক লিপি প্রদান - Abnews http://t.co/aJSBV4LQoz'	BN_NEG
508651695451033600	':/ :/সুন্দরী মেয়েদেরসাথে প্রেমকরা মোটেও ঠিক না।কারণ:১) ওরা এয়ারটেলবোনাসেরমত প্রপোস পায় !!২) ওরা...'	BN_NEG
508587655450222593	'বিশ্বম্ভরপুরে কোনাজাল ব্যবহারকারীদের বিরুদ্ধে বিক্ষোভ ও স্মারক লিপি প্রদান - Abnews http://t.co/0Xgsan5JVa'	BN_NEG
508643650679877635	'মিটফোর্ট হাসপাতালে নার্স ও শিক্ষানবীস চিকিৎসকদের দিনভর পাল্টাপাল্টি ধর্মঘট; বিকেলে প্রত্যাহার। রোগিদের চরম দুর্ভোগ।'	BN_NEG
508707118170783745	'আমি হ্নদয়ের কথা বলিতে ব্যাকুল শুধায়লোনা কেহ ...সেতো এলোনা, সেতো এলোনা, সেতো এলোনা যারে সপিলাম এই প্রান ও মন ও দেহ!! — feeling alone'	BN_NEG
508583623348748288	'সোনালী ও প্রাইম ব্যাংকের ৭ কর্মকর্তার বিরুদ্ধে মামলা করবে দুদক http://t.co/KcG0oJM3nu'	BN_NEG
508436259250126849	'টাঙ্গাইলে কমতে শুরু করেছে যমুনা ও ধলেশ্বরী নদীর পানি  মোঃখায়রুল ইসলাম, টাঙ্গাইলঃ টাঙ্গাইলে যমুনা ও ধলেশ্বরী... http:/t.co/3eojXRkYky'	BN_NEG
508579121304469504	'নামায পড়া হারাম।কেননা আল্লাহ নামাযের ধারে কাছে যেতেও নিষেধ করেছেন ।রেফারেন্সঃ আল কুরআনের সূরা নিসার ৪৩ নম্বর... http://t.co/yEpSpEtCQD'	BN_NEG
508587226817507328	'বিশ্বম্ভরপুরে কোনাজাল ব্যবহারকারীদের বিরুদ্ধে বিক্ষোভ ও স্মারক লিপি প্রদান - Abnews http://t.co/dj8KJ8L5jn'	BN_NEG
508701185562669057	'অভিশপ্ত জীবনের কারনে তাদের নিঃস্পাপ জীবন-ও হয়ে উঠেছিলো অভিশপ্ত ,হয়েছে আজ তারা বিলুপ্ত ! বিলুপ্ত রাজ-পরিবার,বিলুপ্ত আজ রাজ-পরিবারের বংশধর!'	BN_NEG
508693805696950272	'সড়কের কাজ শেষ হয়নি, বিল পাওয়া সারা: একটি সড়কের মেরামত কাজ শেষ না হলেও ঠিকদারের বিল অনুমোদন... http://t.co/tIpG0QWbrU #BreakingBangladesh'	BN_NEG
508695824914976768	'তাবলীগকে ভাঙার অপচেষ্টা॥ অার্থিক দুর্নীতি ও রাজনীতিকরণের অভিযোগ http://t.co/30LJPdOTGY'	BN_NEG
508643038022086656	'পার্শ্বিক ও দিশাহীন গবেষণা'	BN_NEG
508612162789859328	'Daily Manab Zamin | সংসদেও ঘুমালেন সমাজকল্যাণ মন্ত্রী http://t.co/FEo6ZsQIL1'	BN_NEG
508717725045489664	'অভিযোগ রয়েছে সৈয়দ ওয়াসিফ তাবলীগ জামাতের কথা বলে দেশে ও দেশের বাইরের বিভিন্ন ব্যক্তির কাছ থেকে অর্থ সংগ্রহ করেন... http://t.co/xrZ5bhZHJd'	BN_NEG
508594603058929664	'আগৈলঝাড়ায় যৌতুক ও মাদক মামলার আসামী গ্রেফতার http://t.co/SJFDpb5UMv'	BN_NEG
508611574207365120	'উন্নত দেশগুলোতে কার পোলিং অনেক জনপ্রিয় হলেও বাংলাদেশে এ নিয়ে এখনও কোন কাজ হয়নি, কারাটুর মাধ্যমে দেশের যানজট... http://t.co/MSgUg3iQDg'	BN_NEG
508577326280740864	'অপরাধ না করেও অপরাধীঢাকা, ৭ সেপ্টেম্বর : রাজধানীর সন্নিকটে আশুলিয়া থানা এলাকায় অপরাধ না করেও এক মামলায় ৫ জনকে... http://t.co/dhEHx5DXpn'	BN_NEG
508693990603251713	'@maimuna_ctg আমার নিজের কাছেও যদিও নাই, পারলে দেখাব, বাট জিনিসটা ভালো কিছু হয় নাই!'	BN_NEG
508594377678401536	'বেশেষে কার্লোস তেভেজের বাবার অপহরণকারীদের ধরেছে পুলিশ। তিনজন পুরুষ ও একজন নারীকেকে অপহরণের অভিযোগে গ্রেপ্তার... http://t.co/GyMFWtFw3s'	BN_NEG
508462961623449602	'২৪ কোটি টাকার স্বর্ণালঙ্কার নিয়ে উধাও বন্ধকি প্রতিষ্ঠান http:/t.co/RndLSMBvRZ'	BN_NEG
508587154042142720	'বিশ্বম্ভরপুরে কোনাজাল ব্যবহারকারীদের বিরুদ্ধে বিক্ষোভ ও স্মারক লিপি প্রদান - Abnews http://t.co/geVDvX4mme'	BN_NEG
508647876940267520	'পানির অপর নাম জীবন হলেও, জীবনটা পানির মতো এতো সহজ না । বড়ো কঠিন এ জীবন । খুবই কঠিন ।'	BN_NEG
508660794809016320	'চৌমুহনীতে ১৪ ও ঝালকাঠিতে ১২ দোকান ভস্মীভূত: চৌমুহনীতে অগি্নকাণ্ডে ১৪টি ব্যবসা প্রতিষ্ঠান পুড়ে গেছে। শনিবার স...'	BN_NEG
508634898677391361	'এ ধরায় থেকেও , রয়ে গেলে অধরা ।দুর্ভাগ্যের নিয়তি বলার আর কিছুই নেই , মন পথ হারা ।।'	BN_NEG
508610631990136832	'হিন্দি সিরিয়াল ও হিন্দি সিনেমায় নেশাগ্রস্তকোন মেয়েকে বিবাহের জন্য পছন্দ করবেন না।কুটনামী, নোংরামী আর জাকজমক... http://t.co/gm2y3Xta8y'	BN_NEG
508458556522106881	'বলিউড যেভাবে যৌন উত্তেজনা মূলক দৃশ্য হয় (ভিডিও) http:/t.co/1x8ysDXzcZ via @sharethis'	BN_NEG
508460621781037056	'কাঠের গাড়ি আটক করে পুলিশ ও বনবিভাগ কর্মকর্তাদের চাঁদাবাজি!http:/t.co/Sz6HMLlmA2 http:/t.co/ssn3AJzl8v'	BN_NEG
508458971791777792	'কক্সবাজার সমুদ্র সৈকতে প্রকাশ্যে অশ্লীল ভিডিও ধারণ !কক্সবাজার : অশ্লীল ও নিম্নমানের মিউজিক ভিডিওতে ছেঁয়ে গেছে... http:/t.co/9UimxcDhmI'	BN_NEG
508704238130978816	'অতিরিক্ত সুন্দর নারী ও পুরুষ প্রেমে ধোঁকা দেয় বেশি  আজকাল প্রেমের সম্পর্কে ধোঁকা দেয়ার ঘটনা অহরহই ঘটে চলেছে।... http://t.co/WZ1SnNUzvd'	BN_NEG
508572449441845248	'সেক্সভিডিও প্রকাশের মতো ভুলের পুনরাবৃত্তি চান না কিম কার্দাসিয়ান http://t.co/xlD1yPdGzY'	BN_NEG
508707642135437312	'শিয়া আলেম ও অধিকাংশ মুসলিম আলেমের মধ্যে বিরোধের বাস্তব চিত্র http://t.co/8qLHm6JiRs#shiatruth#بنغالي #বাংলা #islam#لغات_وترجمه#ريتويت'	BN_NEG
508587171637248002	'বিশ্বম্ভরপুরে কোনাজাল ব্যবহারকারীদের বিরুদ্ধে বিক্ষোভ ও স্মারক লিপি প্রদান - Abnews: http://t.co/pPfwTbEqnk'	BN_NEG
508692791610707968	'রংপুর ও পাবনায় সড়ক দুর্ঘটনায় নিহত ৩:  http://t.co/8vsoqNcHIn'	BN_NEG
508442971880964096	'বন্ধু তুমি হয়তো ভূলে আছো আমায়আমিতো এখনো পারিনিএলোমেলো মনটা তোমার জানি অগোচরে আমায় খোজেতবুও কখন বলোনি...!!!... http:/t.co/YRmcLzo8YW'	BN_NEG
508660999864733696	'রাজধানীর পরীবাগের একটি বাসা থেকে বিপুল পরিমান বিদেশী মুদ্রা, মাদক ও সংসদসদস্য স্টিকারযুক্ত একটি মার্সিডিজ গাড়ীসহ একজন আটক'	BN_NEG
508632661204930560	'এই রকম তাইজুল অনেক আসলো আবার হারায়া ও গেল কিন্তু কেউই সাকিব আল হাসান হইতে পারল নাহ!!  #BANvWI'	BN_NEG
508621627492696064	'@bdsopon  কোথাও নাই মামা শান্তি'	BN_NEG
508654832027439104	'তামিমরে বাদ দেওয়ার কথা চিন্তা করলেও কিন্তু আন্দোলন করমু :('	BN_NEG
508639790544068609	'তারেক রহমান বোমাবাজ, ও দেশে ফিরলে বোমাবাজি বাড়বে: এরশাদ'	BN_NEG
508622200761757696	'নয় নারী ও দালালকে মুক্ত করতে এসে গ্রেপ্তার হলেন যুবদলকর্মী......'	BN_NEG
508613681173626880	'ঝিনাইদহে আবাসিক হোটেলে মাদক ও দেহ ব্যবসা জমজমাট: বসির আহাম্মেদ, ঝিনাইদহ : ঝিনাইদহ শহর ও শহরতলির বিভিন্ন স্থানে...http://t.co/ypdGdm4fEi'	BN_NEG
508719121580957697	'কর্তাদের অন্ধকারে রেখে ফুটবলারদের এক মাসের ছুটি ঘোষণা আর্মান্দোর৷ নিজেও গোয়ার টিকিট কেটে ফেলেছেন৷ কর্তারা কী... http://t.co/gVmsuWCkaB'	BN_NEG
508610266808856576	'ঝিনাইদহে আবাসিক হোটেলে মাদক ও দেহ ব্যবসা !  http://t.co/wymtx1hAUF'	BN_NEG
508378069321527296	'মহেশপুরে ইয়াবা ও ফেনসিডিলসহ ৫ জন আটক http:/t.co/Tlqn9DVnLK'	BN_NEG
508463788052738048	'যেখান থেকে তোমার কাফনেরকাপড়টুকু কাটা হবে, তা হয়তইতিমধ্যে বাজারে চলে এসেছে।।তবুও তুমি বেখবর !!!---- ইমাম গাজ্জালী (রঃ)'	BN_NEG
508580679571890178	'সিডি নিউজ২৪.কম, ঢাকা ০৭ সেপ্টেম্বর : পুলিশের কর্তব্যকাজে বাধা ও আইনশৃঙ্খলা বিঘ্নিত করার অপরাধে যুবদলের সভাপতি... http://t.co/MNW5OKKwxM'	BN_NEG
508652767372910592	'আল্লাহর সন্তষ্টির জন্য দান করিলে মাল সম্পদ কমেনা বরং বাড়ে , যেমন মাথার চুল সারা জীবন কাটলেও কমেনা বাড়তেই থাকে ।ইমাম গাজ্জালী (রহঃ)'	BN_NEG
508666355533746176	'আমার সব থেকে বড়দুর্বলতা তোমাকে ভালোবাসি !যদি ওতুমি ভালোবাসো আমাকে না ।আমি তোমাকে নিয়ে স্বপ্নদেখি তুমি ও...'	BN_NEG
508714891520524288	'সেক্সভিডিও প্রকাশের মতো ভুলের পুনরাবৃত্তি চান না কিম কার্দাসিয়ান http://t.co/o8Qfu3S7nU'	BN_NEG
508566776607948800	'আ’লীগ নেতাকে মিথ্যা মামলা ও নির্যাতনের প্রতিবাদে নালিতাবাড়ীতে সমাবেশ ও লাঠি মিছিলSee more at-... http://t.co/eEg5wCLLjw'	BN_NEG
508591541384777728	'@shakz_samir হা হা!  আপু গুলা ও আমাদের শান্তিতে থাকিতে দিবে না'	BN_NEG
508429672448012288	'৭১ এর পরাজিত শক্তিরা ৭৫এ বঙ্গবন্ধুকে স্বপরিবারে নির্মমভাবে হত্যা করে সূচনা করেছিল মুক্তিযুদ্ধ ও বাংলাদেশের... http:/t.co/dyzrruI7Cm'	BN_NEG
508713809117073408	'বড় ভাই মানুষ,চাইছিলাম নোংরামী করুম না কিন্তু,নোংরামী না কইরা পারতেছি না।ঠেলাটা সামলাও ভাই,বেস্ট অফ লাক!---------------- আদনান রহমান।'	BN_NEG
508451569084272640	'২৪ কোটি টাকার স্বর্ণালঙ্কার নিয়ে উধাও বন্ধকি প্রতিষ্ঠানhttp:/t.co/Lf70TkbFqe'	BN_NEG
508633147022385152	'সাতক্ষীরা জেলা ছাত্রলীগ ও কলেজ হল ছাত্রলীগের মতবিনিময়'	BN_NEG
508628067422842881	'ইয়াবা ও গাঁজাসহ গ্রেফতার ৫'	BN_NEG
508634152518709249	'শাওন হত্যা : সিদ্ধিরগঞ্জে থানার সামনে মানববন্ধনে যুবলীগ ক্যাডারদের গ্রেফতার ও ফাঁসি দাবি |'	BN_NEG
508637117258690560	'গতকাল ইন্সটিটিউট অব লেদার ইঞ্জিনিয়ারিং এন্ড টেকনোলজির শিক্ষার্থী এবং এলাকাবাসীর মধ্যে ৩ ঘন্টা যাবৎ সংঘর্ষ হলেও...'	BN_NEG
508710710222659584	'মাসদাইরে জেলা ছাত্রদল নেতা রনি বাসার সিড়ি কোঠায় অস্ত্র ও গুলি উদ্ধার | newsnarayanganj http://t.co/RFvjF12PRu'	BN_NEG
508665332798877697	'যে কারণে আপনার সন্তান আপনাকে ভাল নাও বাসতে পারে!'	BN_NEG
508577077357211648	'আত্মহত্যার জন্য নদীতে ঝাঁপ, প্রেমিক মারা গেলেও সাঁতরে জীবন বাঁচালো প্রেমিকা http://t.co/WPMJPWOytk'	BN_NEG
508443570408529920	'জীবনে কতবার যে হেরে গেলাম, তার হিসেব করতে গিয়েও হেরে গেলাম'	BN_NEG
508663988914511873	'সিডি নিউজ২৪.কম, দিনাজপুর ০৭ সেপ্টেম্বর : দিনাজপুরের হিলি সীমান্ত দিয়ে বাংলাদেশ ও ভারতে অনুপ্রবেশের দায়ে ৯ জনকে...'	BN_NEG
508596992369389568	'তারেক মাসুদ ও মিশুক মুনীরের মামলার সাক্ষ্য গ্রহণhttp://t.co/KEzq1qzEib'	BN_NEG
508464038146494465	'অভিশপ্ত ইসরাইল: মহান আল্লাহর গজবশুরু!!_________________________পঙ্গপালের আক্রমণে বিপর্যস্তইসরাইল: বাইবেল ও... http:/t.co/ccVSwB2MIy'	BN_NEG
508703180264579073	'কি যে খেলে ওরা তা বুঝি না। ৩ দিনের খেলা চলতেছে  তাও ও কতক্ষণ পর পর বৃষ্টি নামে। তারপর ও ব্যাটিং এ নাইমা ই ৫ জন... http://t.co/fvnuypVclJ'	BN_NEG
508612319837188096	'সোনালী ও প্রাইম ব্যাংকের কর্মকর্তার বিরুদ্ধে মামলা করবে দুদক | News69bd  http://t.co/09MuQBdL3k'	BN_NEG
508654552321908736	'আজিমপুর গোরস্তানের লাশ খাচ্ছে কুকুর! (ভিডিও) - ইনসাফ টোয়েন্টিফোর ডটকম'	BN_NEG
508666274759868416	'@nisshango কিন্তু তুমি না আসলে আমার মত কয়েকজন যে মন খারাপ করে সেটাও তোমার বুজা উচিৎ। @rofarahny'	BN_NEG
508710985616461824	'শাওন হত্যা : সিদ্ধিরগঞ্জে থানার সামনে মানববন্ধনে যুবলীগ ক্যাডারদের গ্রেফতার ও ফাঁসি দাবি | http://t.co/ZZE4Kx2DZt'	BN_NEG
508619111300349952	'গাজার নৌকা পাহাড়তলি যায়ওঁ মিরা ভাই — eating গাজা/ Boy ¥BAD MAN¥'	BN_NEG
508724455791550465	'সুশীল হব ৩ (#শুধু_উদাহরন)------------খন্দকারের মিথ্যা  বিভ্রান্তিকর তথ্য নিয়ে সামান্য কথা না বললেও বিটিভি কেন... http://t.co/VyZ6JHRPMk'	BN_NEG
508576757679915008	'বাংলার খবর » সব হারানো ইয়াসিন নিজেও না ফেরার দেশে http://t.co/G2GafCjS6F'	BN_NEG
508710685891895296	'মাসদাইরে জেলা ছাত্রদল নেতা রনি বাসার সিড়ি কোঠায় অস্ত্র ও গুলি উদ্ধার | newsnarayanganj http://t.co/oBOnivAci1'	BN_NEG
508403420718702592	'মতলব দক্ষিণে আলোচিত পিতা হত্যার ঘাতক ৩ বছরেও আটক হয়নি http:/t.co/gHb7D8CNmj http:/t.co/JalVaAqWLw'	BN_NEG
508465444203003904	'আড়াই মাসেও ফেরেনি রাফসানের জ্ঞান http:/t.co/LOF1U4MwTW'	BN_NEG
508706272393560064	'কম্পিউটার মেমরির মতো মস্তিষ্ক থেকেও মুছে ফেলা যাবে কষ্টের স্মৃতি http://t.co/Y0mYCZa5Fn'	BN_NEG
508423056302563328	'@sumpaii এত হাইসেন না তাহলে আপনারটাও চলে যেতে পারে'	BN_NEG
508587506132996096	'বিশ্বম্ভরপুরে কোনাজাল ব্যবহারকারীদের বিরুদ্ধে বিক্ষোভ ও স্মারক লিপি প্রদান - Abnews http://t.co/J1ifdE4nZT'	BN_NEG
508662479753199616	'আমরা অসভ্য জাতি অমানুষ বলেলও বেশি কিছূ বলা হবে না,মালেশিয়া,আমেরিকা,সুইজারলেন্ড তারা উন্নত কেন ?তাদের মত আমরাও...'	BN_NEG
508612306880966656	'টাক সমস্যার এক অভিনব বিকল্প সমাধান (ভিডিও সহ)http://t.co/LZKlYf5XAf'	BN_NEG
508580625909960704	'☆ ✓Like ✓ Comment ✓ Share ☆হে হে হে সুরাইয়া... বিধি নিষেধ যা আছে তুলে নাও ....ও ও হো সুরাইয়া.... অভিমানের দরজা... http://t.co/dxwyYzjmWL'	BN_NEG
508625549862768641	'প্যারাসিটামল ২ টা খাইয়াও মাথা ঘুরানো কমবে কিনা বুঝতাসিনা ।কেঁউ মাইরালা !!!!!! =D =D =D'	BN_NEG
508699641924575232	'তোমার শহরে মরে যাচ্ছে সতেজ প্রাণ। অথচ তুমি কিচ্ছু বলছ না! ঠিকই মানুষের মৃত্যুর পর তুমিই হয় যাও তাঁর বিশাল আপন।... http://t.co/NgxJEUSvft'	BN_NEG
508404075323744256	'চাঁদপুর জেলা বিএনপির নিন্দা ও প্রতিবাদ http:/t.co/0JDA3djUlM http:/t.co/F3O9f3oHgQ'	BN_NEG
508646460276355072	'গণতন্ত্র ও আইনের শাসনে বিশ্বাস করে না সরকার : জামায়াত'	BN_NEG
508577465531662336	'আমি নিরবেই কাঁদবনিরবেই হাসব,কখনও বলব না আরআমার কান্না পাচ্ছে দেখে যাওএকবার ।.আমি নিরবেই জ্বলবনিরবেই মরব... http://t.co/piGx2LPIcd'	BN_NEG
508403318545076224	'সেনাবাহিনীর ওপর হামলা ও কাঠ পাচারের ঘটনা : ১২ মামলার আসামি হয়েও মানিকছড়ির ইউপি চেয়ারম্যান � http:/t.co/YIdWbGDwln'	BN_NEG
508577454827401218	'অশ্লীল ভিডিও পাঠিয়ে বন্ধুত্বের প্রস্তাব http://t.co/bdo8lTcLMi via @sharethis'	BN_NEG
508712550683275265	'চার দিনেও গ্রেপ্তার নেই: http://t.co/3qdbW75zoh'	BN_NEG
508404073356218368	'চাঁদপুর জেলা বিএনপির নিন্দা ও প্রতিবাদ http:/t.co/TnFrJRx0N5'	BN_NEG
508663953204215808	'নেত্রকোনার মোহনগঞ্জ উপজেলায় পূর্ব শত্রুতার জেরে এক হিন্দু বাড়িতে হামলা চালিয়ে ভাঙচুর ও লুটপাটের ঘটনায় ইউনিয়ন...'	BN_NEG
508692211731795968	'ক্রোম ও ফায়ারফক্সে বাংলা দেখতে সমস্যা? | Techartisans http://t.co/SqqydFSwVX'	BN_NEG
508441452968280064	'নো টু ন্যাটো – নো টু নিউ ওয়ার বিক্ষোভকারীদের র‌্যালী ও সমাবেশ অনুষ্ঠিত http:/t.co/J47rG4yZ5p'	BN_NEG
508432973209677824	'কাজ না করেও মজুরি নেন অধিকাংশ অস্থায়ী কর্মচারী http:/t.co/gbWDmKKBuX'	BN_NEG
508587674412650497	'বিশ্বম্ভরপুরে কোনাজাল ব্যবহারকারীদের বিরুদ্ধে বিক্ষোভ ও স্মারক লিপি প্রদান - Abnews: http://t.co/xBsmCF5uCP'	BN_NEG
508592387862437888	'বড় ভাই আইন যা আছো জলদি হ্যাংগা করি লাও । লাইন কিলিয়ার করো . . . .দেরী করলে আমি শেষ. . . . .#420 এডমিন'	BN_NEG
508691762433376256	'ছল কইরা কল ঘুরায়,এমন মানুষ কেউ না চায়।অর্থ: কথায় ও কাজে প্রতারণা করে এমন লোককে কেউ পছন্দ করে না।'	BN_NEG
508579275763904512	'নামায পড়া হারাম।কেননা আল্লাহ নামাযের ধারে কাছে যেতেও নিষেধ করেছেন ।রেফারেন্সঃ আল কুরআনের সূরা নিসার ৪৩ নম্বর... http://t.co/37VYdsWbLM'	BN_NEG
508648596690849792	'.:: ধর্ষণের চেয়েও জঘন্য বাল্য বিবাহ : ভারতের আদালত ::.'	BN_NEG
508633889774907393	'প্রযোজনা প্রতিষ্ঠান তথাকথিত মডেলদের দিয়ে অশ্লীল ভিডিও নির্মাণ করে সারাদেশে ছড়িয়ে দিচ্ছে।'	BN_NEG
508457523037622272	'কিং লিও ও ডন ইনিয়েস্তা............কভার পিকে দেওয়ার জন্য একদম পারফেক্ট একটা পিকমেসি ও ইনিয়েস্তা তথা বার্সা... http:/t.co/F7AqlbLNTU'	BN_NEU
508713901236576256	'@Im_Hassi ও! জানতাম না তো... জিম্বাবুয়ে সিরিজের স্কোয়াড কি ঘোষিত হয়ে গিয়েছে?'	BN_NEU
508645035449925632	'“আল্লাহর রাস্তায় এক সকাল অথবা এক বিকাল দুনিয়া ও দুনিয়ার ভিতর যা কিছু আছে, তা থেকে উত্তম।”---[সহীহ বুখারী, হাদীস নং-৬১৯৯]'	BN_NEU
508656465473581057	'১. লিওনেল মেসি।২. আঁদ্রেস ইনিয়েস্তা।৩. ক্রিশ্চিয়ানো রোনালদো।৪. অ্যাঞ্জেল ডি মারিয়া।৫. রাদামেল ফ্যালকাও।৬....'	BN_NEU
508592404325072896	'@shakz_samir আপ্পনাকে ও'	BN_NEU
508425173515915264	'শুধুমাত্র রেডিও ভূমি ৯২.৮ এফ এম এঅনলাইনে শুনতে কান পাতুন http:/t.co/fvVaLXhwzU http:/t.co/Ux2q0iMizg'	BN_NEU
508631961553084417	'ঢাকাতে এক ভাইয়ের জন্য খুবই জরুরি [A+ve]রক্তের প্রয়োজনরক্ত দিতে না পারলেও #কপি_পেষ্টকরে ছড়িয়ে দিন,যেন অন্য...'	BN_NEU
508451998573023232	'পৃথিবীর সবচেয়ে বড় যাত্রীবাহী জাহাজ, দীর্ঘ ১১৮৭.০৫ ফুট (ভিডিও সহ) http:/t.co/lpdn4ev86p'	BN_NEU
508621948713062400	'@karimbenezema  না দিতে দেখছি ।কিক ছবির মধ্যে কিক এর পরে সাল্লুর মুখ যেমন দেখায় ওনার মুখ টাও অমন দেখাইচে'	BN_NEU
508455431933415424	'ঢাকার নদী দখল ও দূষণে ১০৯৩ শিল্পকারখানা চিহ্নিত http:/t.co/IhvWVkc0CV'	BN_NEU
508450825371279362	'চুক্তির আনুষ্ঠানিকতাও সারলেন মামুনুল: বার্তাবাংলা ডেস্ক :: আগেই জানা গিয়েছিল ইন্ডিয়ান সুপার লিগের (আইএসএল) দল ... http:/t.co/xktFLLRrzr'	BN_NEU
508660795421372416	'সুনামগঞ্জ ও হবিগঞ্জে প্রতিবাদ, মানববন্ধন: যুক্তরাজ্যের ভিসা প্রক্রিয়া বাংলাদেশি নাগরিকদের জন্য দিলি্লতে স্থানা...'	BN_NEU
508634691151220736	'- ইসলাম ও মানবতা'	BN_NEU
508658521333043200	'এই লিংক থেকেও বইটি পড়ে কপি করে নিতে পারেন...'	BN_NEU
508635497078743040	'পেশাজীবী থেকে রাজনীতিতে এসে মন্ত্রী হওয়া লোকজনের দল রাজনীতি ও জনগনের আবেগের অনুভূতির ব্যাপার গুলো নিয়ে যত কথা কম...'	BN_NEU
508621567106879488	'listening to Amake Amar Moto Thakte Dao - আমাকে আমার মত থাকতে দাও'	BN_NEU
508637529890115584	'জিয়ানগর উপজেলার মত্স ও প্রাণী সম্পদ সংক্রান্ত স্থায়ী কমিটির সভায় বক্তব্য রাখছি | আমার ডান পাশে ভাইস চেয়ারম্যান...'	BN_NEU
508589159368646656	'@iisalauddin সাথে আপনাকে ও'	BN_NEU
508624799665377280	'@arif_rony2 আমার ও'	BN_NEU
508651001457295361	'@agkanon143 ঐটা বুঝিনা, অবশ্য আমি মোবাইলেও চালাই, একেবারে কমদামি জাভা মোবাইলে'	BN_NEU
508647406276456450	'সুখের যেমন শেষ নেই,তেমনি দুঃখের ও শেষ নেই ..তাই জীবনে যাই ঘটুক,তা সহজে মেনে নিতে হবে ...কারণ কোনটারই তো শেষনেই .!!'	BN_NEU
508618833624838144	'Tomar Jonno… (69)বিদায় নিওনা ভোরের সূর্য…আমার থেকে তুমি…একটুকু উষ্ণতা ছড়িয়ে দাও… এ সবুজ অরণ্যে…ভরিয়ে দাও এ... http://t.co/wK3Oh5Ch3e'	BN_NEU
508705300048654336	'@Im_Hassi :( নাসির-ও গেল :('	BN_NEU
508610960043413504	'সাব্বাস ! একে খন্দকার : হান্নান শাহ: মুক্তিযুদ্ধের উপসেনাপতি ও সাবেক পরিকল্পনামন্ত্রী একে খন্দকারকে তার লেখা ১...  http://t.co/iWA2qIuOZk'	BN_NEU
508395925174517760	'কে কোন সিগেরেট খাওকমেন্টে জানাও১)গোল্ড-লিফ২)বেনসন৩)ব্লাক৪)গুদামঘর৫)মোর৬)সুইচ৭)পালমাল৮)নেভি৯)পাইলট... http:/t.co/yyCf7m1DRs'	BN_NEU
508576921597120512	'গত ৫ বছরের সর্বোচ্চগোলদাতা :-১০। ওয়েইন রুনি - ১২৫গোল০৯। রবিন ভ্যান পার্সি -১২৫ গোল০৮। এন্টোনিওডি নাটালে -... http://t.co/SK8EZVHgHc'	BN_NEU
508638724263907330	'আপনি যাকে ভালোবাসেনসে হয়তো দুনিয়ারসবচেয়ে সুন্দরী নাওহতে পারে, কিন্তুআপনি তাকে ভালোবাসার পরআপনার কাছে...'	BN_NEU
508457391117959168	'অত্যন্ত বিনয়ের সহিত বলছি, আমি মোটেও অনলাইজীবি নই...ছা-পোষা ছোট-খাটো চাকুরিজীবি। ধান্ধা করি পেটের, দেশের।... http:/t.co/CQNG8V3A54'	BN_NEU
508438638641033216	'তিনি।বহু পুরুষকে সামলেছেন।তবে নিজের স্বামীকে দিয়েছেন ১০-এ ১০।যদিও স্বামী ভদ্রলোকটি মানসিকতার দিক থেকে তাঁর... http:/t.co/PHpWNWYHm6'	BN_NEU
508632039122567168	'সমুদ্রের জীবনে যেমন জোয়ার-ভাটা আছে, মানুষেরজীবনেও আছে। মানুষের সঙ্গে এই জায়গাতেই সমুদ্রের মিল।- লিলুয়া...'	BN_NEU
508589021124390912	'সকলেই তাদের আইফোনে *#০৬# ডায়াল করে ১৫ ডিজিটের যে IMEI নাম্বার পাবেন তা অবশ্যই অবশ্যই কোথাও যত্নসহকারে সেভ করে... http://t.co/WHRyUamoiA'	BN_NEU
