id	text	class_label
2443	 বাংলাদেশ ১ম ইনিংসে ছেরাম ব্যাটিং করেছে  সে অনুযায়ী বাংলাদেশই জিতবে!	Positive
4343	 এটা হাছিনার দ্বারাই সম্ভব হলেও হইতে পারে হুম কম খারাপ না আইডিয়াটা। 	Negative
4453	 হাহাহা আর ভারত ভুটানকে পরমানু দিয়ে ঘিরে রেখেছে তাই তো? ভারতের বোমা পাকিতে ফুটানোর জন্য তৈরি করা হয় নাই গাজা খোর সংবাদ নয়াদিগন্ত তে শোভা পায়। 	Negative
59	 ভারতীয় সিরিয়াল থেকে ডাবিং করা বিদেশি সিরিয়াল গুলো অনেক ভালো আছে 	Positive
5178	ভাই এটা কি খেলা না হাজিরা দেওয়া	Negative
3393	 একে এখন জুতার মালা দেও 	Negative
4813	বিশেষ করে মহিলা শ্রমিক না আসা ফরজ 	Negative
3846	 জাতিসংঘ সহ পশ্চিমা দেশের মানবাধিকার সংগঠনগুলি বাংলাদেশের মানবাধিকার নিয়ে চলিলাছিললি করলে এবার বাংলাদেশের উচিত হবে এগুলোরে কান ধরে জোতা পিটা করে লাথি দিয়ে বের করা ।টাকাওয়ালাদের বাল ফেলানো সংগঠন । 	Negative
6686	 ২৬ এভারেজ নিয়ে ইমরুল কায়েস ওপেনার,টি২০ স্পেশালিষ্ট সাব্বির টেস্ট 	Negative
752	 সাকিব ভাই অনেক দিন হয়েছে আপনার দেখেছি আপনার কাছ থেকে একটা আশা করছি 	Positive
1187	 আপাতত তাদেরকে আশ্রয় দেয়া উচিত। পরে পরিস্থিতি শান্ত হলে বিবেচনা করে একটা সিদ্ধান্ত নেয়া যাবে। 	Positive
2700	ভারতীয় আছে,তারা আমাজনের দামে খাঁটি ।	Positive
1931	 ভুল কথার যোগ্য জবাব দিতে পেরে আজ সত্যিই গর্ববোধ হচ্ছে 	Positive
2729	আমাদের প্রিয় খাবার হল একটি ভাল বোতল ওয়াইন, একটি পিস্তো পিজা, ঘর সালাদ	Positive
1991	 তোমার বাবা সাথে তোলা ছবি খুব সুন্দর 	Positive
2129	বিশ্বের শক্তিশালি ব্যাটিং বোলিং লাইনআপের কাছে দুই ম্যাচ শোচনীয় ভাবে হারল স্বাগতিক দক্ষিন 	Positive
6384	টেস্টে মাশরাফির কি দোষটা ছিল ? সে তো টেস্ট খেলেই না | এখানেও তাকে টেনে আনতে হবে ?	Negative
2768	আমরা খুব আশ্চর্যভাবে বিস্মিত ছিলাম।	Positive
991	 ঠিক বলেছে ফাকিস্তান যুদ্ধের জন্য তৈরী 	Positive
5627	লায়নদের জন্য ফাঁদ পেতে সেই ফাঁদে এখন টাইগাররা আটকা পড়তে যাচ্ছে!!!	Negative
6252	 সিলেকশন ঠিক ছিলোরে ভাই।শুধু ওদের কইফত দিতে হয় না দেখে ওরা এইরকম কেয়ারলেস	Negative
6024	বাংলাদেশ 180 রানের ব্যাবধানে হারবে	Negative
1150	 বআংলাদেশে ওদেরকে আশ্রয় দেওয়া দরকার 	Positive
811	ইংল্যান্ডের সাথে টেস্ট ম্যাচ দাপটের সাথেই জিতেছে বাংলাদেশ 	Positive
5137	কিন্তু ম্যাচটা তো নিজের ইচ্ছাই হেরে যাওয়ার মত মনে হচ্ছে।	Negative
2304	 রাজকীয় রাজ্জাক	Positive
433	 পাকি মরলে কেন জানি ভালো লাগে 	Positive
87	 একটা সুবিধা আছে যে কালকে 	Positive
1009	 এগিয়ে যাও সাকিব আল হাসান 	Positive
2583	স্পষ্টতই জানেন একটি পাই যা লোকেরা দ্বারা চালিত	Positive
827	 সাকিব ভাই তোমাকে ও তোমার কিউট মেয়েটাকে অনক সুন্দর লাগছে। 	Positive
830	 প্ৰিথিবী থেকে ইসলামি জাগ্ৰত লোকদেৱ কে উচ্ছেদ কৱাৱ সুন্দৱ একটা নিয়ম কৱল । 	Positive
3610	 আপনারা কেন জানি অনেক পরে জানতে পারেন 	Negative
1562	ধরেছেন হানিফ সংকেত মহোদয় । অসংখ্য ধন্যবাদ 	Positive
1866	 ব্যবহারে বংশের সঠিক পরিচয় যেনে নেওয়া যায় তাই যাদের ব্যাবহার এখানে অনেক ভালো দেখাচ্ছে তাদেরকে মুখ খুলে বলতে হবেনা সে কেমন বংশের মানুষ 	Positive
5089	তিন ফুটিয়া গান‍্ডু টা কোথায়? ভারত হারলে কর ভালো ঘুম হতো 	Negative
6372	রাইট কথা বলছেন এই নান্নো হালা যদি নির্বাচক থাকে, বাংলাদেশ ক্রিকেট এর খতি ছাড়া লাভ হবেনা	Negative
5403	অল আউট হ তারাতারি।	Negative
6849	তুমি তো একটা নাম্বার ওয়ান বজ্জাত।	Negative
1485	 ভারতের বিরোধী দলগুলো নয় ভারত বিরোধী দলগুলো সরকার ও জনগনের বিরুদ্ধে এক হয়েছে । আমরা সাধারন মানুষ সরকারের পাশে আছি । 	Positive
820	 আপনার টুটের উপর তিলটা খুব সুন্দর লাগছে 	Positive
317	 এতদিনে একটা ভালো শিরোনাম দিলেন।। 	Positive
3316	 সূচির এই চেহারাটাই এক সময় মনে হতো শান্তির এখন মনে হচ্ছে শয়তানের বা দানবের। 	Negative
1029	 তুমি সুনধর তাই চেয়ে থাকি 	Positive
6437	আসলে এখনও বাংলাদেশের ঐ দিন আসেনাই!!	Negative
2755	রাস্তায় মাথা তাদের সাক বার বার হবে,যদি আপনি Haru এর মহান খাদ্য চান, বিশেষ করে হাউস রোল জন্য ক্ষুধা করছেন, কিন্তু অপেক্ষা বিল্ডিং outisde দাঁড়ানো যাবে না, 	Positive
6127	110 এ অলআউট হও... ৩২০ করবা....!!!! শালারা সব আবাল...বাল খেলে।	Negative
1355	 সাবাশ গুরু। তোমরাই সেরা মাত্র 	Positive
5784	এই পিচেও ভাল খেলা যায় যার প্রমান রোশন সিলভা দুই ইনিংসেই ফিফটি দাতে দাত লাগিয়ে ফাইট করে গেছেন	Negative
531	 ওদের কে বাংলাদেশে আসতে দেয়া হোক 	Positive
328	 ভারতে এই উপমহাদেশে একটি অন্যতম গুরুত্বপূর্ণ দেশ 	Positive
2177	ইয়ং ম্যান, লিটন এখনো ১০ টি ম্যাচ ও খেলেনি।	Positive
5500	 দুই ইনিংস মিলাইয়া ২২২ রান করাটাই বাংলাদেশের পক্ষে চ্যালেজ	Negative
3644	 সাকিবের জুতা চাটার যোগ্যতা যাদের আপনার হবে না তারা আসছে কথা বলতে দূর হ তোরা এই পেজ থেকে আদব কায়দার জন্য বাংলা মুভি দেখ মাদারচোদগুলা সাকিবের বদনাম করিস 	Negative
1330	 বাংলাদেশ দলকে অনেক অনেক অভিনন্দন। ভবিষ্যতে এমন জয় নিয়মিত দেখার প্রতীক্ষায় রইলাম। আর মিরাজকে আলাদা করে হ্যাট খোলা অভিনন্দন। 	Positive
5306	 ভারতের সাথে যারা খেলে তারাই যাদু টোনাই পড়ে যাই। 	Negative
935	 মেয়ে বলেই শুধু পারে সব ভুলেও হাসি মুখ করে থাকতে 	Positive
3077	 আমার জানামতে আরো কিছু মানুষ মারা গেছে ওখানে। তাদের নিয়ে কয়দিন আপনারা নিউজ করছেন। একজন নিরিহ বাবুর্চি মারা গেলো কই তারে নিয়ে তো কোনো কথা বলছেন না। নিজেদের পরিবারের তাই প্রতিদিন নিউজ করে ফলাও করছেন। নিরপেক্ষ নিউজ করতে পারেন না কিভাবে বলেন বদলে যাও বদলে দাও? 	Negative
3	 আপু তুমি অনেক ন্যচারাল সুন্দর 	Positive
3258	 তারেক ও খালেদা গংয়ের উচিত সরকারের সরাসরি মুখোমুখি হয়ে মোকাবিলা করা। এভাবে লুকিয়ে থেকে সরকালের কোন বালও বাঁকা করতে পারবে না। 	Negative
3506	 ওর গর্বের বিষয়। আপনি যুবক হয়েও পারবেন্না। আপনার সাথে তো দারা বেই না 	Negative
6099	 এই উইকেটে বাংলাদেশের জন্য অসম্ভব।	Negative
5822	আরে ভাই, তারা তারি হেরে গিয়ে,ঘরুয়া লিক খেলবে,তার সত্যাতা হল,মুশিরিকের ও মমির আউট হওয়ার দরন।	Negative
5775	বাংলাদেশের এই অবস্থার অনেকটা কারন মিডিয়া। 	Negative
1771	 মাসে আল্লাহ আল্লাহ্ আপনাখে হেদায়দ দান করুক আমিন 	Positive
1733	 তবু সাকিব সারা বিশ্বের হিরো। সাকিব আমাদের দেশের অহংকার।।।। 	Positive
1684	নাম্বার ওয়ান সাকিব আল হাসান 	Positive
3016	 পাকিস্তানের মানুষ অশালীন অভিনেত্রী ও মডেল পছন্দ করেনা 	Negative
5054	এই পিচে মুশফিকুর ছাড়া কেউ খেলতে খুব একটা স্বাছন্দবোধ করবে না	Negative
4677	 মানুষ গুওচিনে ঘিও ছিনে পাগল বাচছা পাগল 	Negative
2851	উত্কৃষ্ট, সজাগ, নিন্দা না  ছাড়া,খাদ্য এবং সেবা ভয়ঙ্কর ছিল না	Positive
1491	 মাশাল্লাহ অনেক সুন্দর লাগছে আপু আপনাকে 	Positive
4753	 হাহাহাহাহহহ চোরের বড় দাদাকে আবার ধন্যবাদ ওনি জানেনা যে বড় চোর এবং ডাকাত পুলিশ 	Negative
1829	 ভারতের বেশি সৈন্য মরলে খুশি হব 	Positive
5256	 হাতুরু মুমিনুলকে অনেক পছন্দ করে,সেজন্যই মুমিনুল যেন আরো ভাল করে,আরও জ্বলে উঠে	Negative
6364	সরকারও মনে মনে খুশি হয়েছে অাচোদাদের পুরস্কৃত করে অপচয় করতে হচ্ছে না	Negative
5806	তাদের বলা হয় এটা এই রকম উইকেট সেই রকম উইকেট আর তারা সেই অনুযায়ী মুখস্থ খেলা খেলতে থাকে।	Negative
4015	দুঃখিত এ কল লিস্ট চেক করতে পারবেন না তবে আমাদের অপশন থেকে চেক করতে পারবেন । 	Negative
1170	 সাব্বির তোমার সামনে আবারো নায়ক হওয়ার হাতছানী এর আগেও কয়েকটা ম্যাচে হয়েছো কিন্ত সেগুলো ছিলো ওডিআই বা টি টোয়েন্টি যেগুলোতে এখন আমরা আল্লাহর রহমতে প্রায়ই জিতি কিন্ত টেস্ট জয় আমাদের কাছে সোনার হরিণ খুব বেশি কিছুুনা নিজের কাছে স্ট্রাইক রাখার চেষ্টা করো এবং তোমার যে শক্তির দিক সেই কব্জীর জোরে টা বল বাউন্ডারীতে আছড়ে ফেলো দেখবে তুমিই নায়ক হবে ইনশাআল্লাহ আজ কোটি বাঙ্গালীর দোয়া এবং চোখ তোমার তাইজুল এবং শফিউলের দিকে শুধু মন দিয়ে চেষ্টা করো ইনশাআল্লাহ সফলতা আসবে 	Positive
6309	দল হারলেই যতসব আজগুবি কারন বের করতে হবে	Negative
1673	 ঠিকই আছে সব সময়তো ওরা সাধারন মানুষকে লান্চিত করে এবার বুঝুক কেমন লাগে। 	Positive
5623	 শুধু ক্রিকেট নয়, আমাদের কর্মক্ষেত্রেও প্রফেশনালিজম একদম সহ্য করতে পারি না আমরা বাংলাদেশিরা। 	Negative
3974	 দিদি বেগম আপনি পাগল হয়ে গেছেন । বাবা রামদেবর কাছে গিয়ে কিছু ঔষধ নিন ভাল হতে পারেন । 	Negative
2896	যদিও খুব ভাল নিখুঁত সমষ্টি  ছিল।	Positive
6358	শুনতে খারাপ লাগলে ও এটা সত্যি যে আমরা এখনো ভাল মানের test playing দেশ হতে পারি নি,,,test e আমরা এখনো primary লেভেলে আছি,,	Negative
355	মাশরাফির পর এত আবেগ আর ভালবাসার ক্রিকেটার হিসেবে নাসিরের স্হান । 	Positive
4528	 অই গুম আব্দুল্লাহ এই জন্যই তো তুই মেন্টাল 	Negative
4726	 আমি বাংলাদেশের একজন নাগরিগ হিসাবে সরকারের নিকট জোরালো আবেদন করছি আপনি মায়ানমারের রোহিগাদের জনন বংলাদেশের সীমানত কোলেদিন বুলে যাবেনা 	Negative
6523	,এদেরকে ছাটাই করার উপযুক্ত সময় এখন'ই,,,এদের চেয়ে মাত্র ১ইউনিট বেশি যোগ্য কাউকেও যদি নির্বাচক বা কিউরেটর, মডারেটর হসাবে পাওয়া যায় তবে তাদেরকে দায়িত্ব দেওয়া এখন সময়ের দাবি।।।	Negative
5586	আশা করি যাতে বাংলাদেশ আজকে হেড়ে যায় ।	Negative
1343	 ক্রিকেট খেলা দেখার জন্য এমনো দিন গেছে যে সকাল থেকে না খেয়ে ছিলাম।।সকাল থেকে সমায় গুনতাম কখন খেলা টা শুরু হয়।জীবনে বাবার শাষন খেয়ে যতটা না কেদেছি তার থেকে বেশি কেদেছি ক্রিকেটে হারার দৃশ্য দেখে।।এমনো দিন গেছে হেরে যাবার পর দিন ভাত খাইতে পারি নাই শুধু একটাই চিন্তা করতাম যদি মুশফিকসাকিবরিয়াদ আউট না হইতো বা রুবেল যদি বল টা ভাল করে করতো।।ক্রিকেট নিয়ে আমার এত আবেগ যে আমার নিজের মধ্যে কেউ মারা গেলে চোখ দিয়ে ফোটা পানি বের হয় না।আর ক্রিকেটে হারে অনেক দিন কেদেছি।।তারপরও আমরা বাংলাদেশি সার্পোটার আছি থ 	Positive
1079	 খুশি হলাম খুব ভাল কাজ 	Positive
4619	 ভুয়া কথা মিডিয়ার যত দালালী 	Negative
2644	কটি মহান চুক্তি হয় এই জায়গার।	Positive
6118	নির্লজ্জ খেলোয়াড় দের মুখে সবসময় হাসি থাকে!	Negative
6299	দাদা, কথা কিন্তু সত্য	Negative
1625	 স্যালুট তোমায়। তবে ডাকাতগুলো যে দলেরই হোকনা কেন তাদের পিষেই ফেলতে হবে। বিশেষ করে অস্ত্রসহ ধরা খেলেতো কথাই নেই জনগণই তাদের পিষে ফেলবে। 	Positive
6257	এতদিন হাতুরু একা পলিটিক্স করত। আর এখন নান্নুর পছন্দ, আকরামের, পাপনের, অধিনায়কের পছন্দ পুরন করতে করতে দল গঠন হবে সেরকম ।	Negative
5468	নিরাপদ স্থানে পৌঁছানোর অবস্থা সম্ভবত নেই,	Negative
4989	 বাল ছিড়ে আটি বান্দেছে সাধারন পাবলিক মেরে ফুটানি দেখায় হিজরার দল 	Negative
3592	 জাকির তোমাদের মত আবাল না যে বৃত্তি দেবে সন্ত্রাসদের। আবাল নিউজ ফিড বুলশিট। 	Negative
5296	দ্রুত তাকে জাতীয়দলে সুযোগ দিয়ে ক্যারিয়ার ধংস্ব করে দিতে হবে।	Negative
3395	 ওর চোহারা তো শয়তানের মত দেখতে 	Negative
1657	 আল্লাহ তাদের হেফাজত করুন । 	Positive
601	 আমার বাবুটা আমার সোনাটা আমার কলিজা টা আমার এইটা আমার সেইটা 	Positive
5743	আমাদের প্লেয়ার দের জন্য,দুধ-ভাত রেডি কর।।	Negative
2008	স্পিনারের সামনে নই রাজ্জাকের সামনে ধরাশায়ী র্রীলংকা	Positive
3284	 তর্ক বিতর্ক করলে সারা জিবন করা যাবে আগে তো মানুষ গুলা বাঁচুক তারপর না হয় কার দায়িত্ব কি কার অধিকার কি এইসব নিয়ে আলোচনা করা যাবে যেইখানে জিবন্ত মানুষের গায়ে পেট্রল ঢেলে আগুন ধরিয়ে দেওয়া হচ্ছে সদ্য জন্ম নেওয়া শিশুর গলায় দড়ি বেধে কুকুরের মতো টেনে নেওয়া হচ্ছে সেইখানে আমরা কি করে ভাবি রোহিংগা মুসলিমদের জায়গা দিলে আমাদের ঘুমানোর জায়গার অভাব পরবে তাদের খাবারের ভাগ দিলে আমাদের পেট অর্ধেক খালি থাকবে। মুক্তিযুদ্ধ আমরা চোখে দেখিনি কিন্তু অনেক গল্প শুনেছি রোহিংগাদের উপর অত্যাচারের ভয়াবহতা কি তার চেয় 	Negative
3466	 লেসবিয়ান শালী এক জোড়া জুতা পাওয়ার যোগ্যতা ও রাখে না 	Negative
4445	 মালায়ন গরুর মতো সেজন্য তারা গোমুত্র হাগু খাই।বিশ্বের রেন্ডিয়াকে হিন্দুদের প্রধান দেশ মনে করা হয়। রেন্ডিয়াতে দুপেয়ে ছাগল হাগু করে খোলা জায়গয়।বিশ্বে রেন্ডিয়া ধর্ষনে প্রথম।নারি নির্যাতনও সেরা।সেই মালায়নের ধর্ম শেষ্ঠ কি মাগি দুর্গা বেশ্যা স্বরসতি মাগিখোর কৃষ্ণেরর জন্য হলো 	Negative
588	 সত্যি এক অসাধারণ ব্যক্তিত্ব হলেন ফিদেল কাস্ত্রো অসাধারণ ছিল তার শাসনকাল যা পশ্চিমাদের কাছে ছিল ঈর্ষান্বিত। 	Positive
5419	 কোচ্ আঃ রাজ্জাকের ক্ষতি করে নাই।বাংলাদেশ ক্রিকেটকে পিছিয়ে দিয়েছন।	Negative
5783	বাংলাদেশে মুশফিক তামিম, রিয়াদ, সাকিব বাদে আর কোনো প্লেয়ার নাই।যেটা শ্রীলংকাই আছে	Negative
1443	 মাশাআললাহ্ তুমি অবশ্যই একদিন সাকিব হবে দোয়া রহিল তোমার জন্য। 	Positive
3405	 সুচির চেহারা আর বানরের চেহারায়য় মিল আছে 	Negative
1834	 আমি ফেসবুকে দেখেছি অনেক ভাল লাগল ইত্যাদি ভাল লাগল আমার যশোর কে 	Positive
1711	যথাযথ জায়গায় হাত রেখে পোজ ছবিটিকে আকর্ষনীয় 	Positive
1271	 । ধনী হতে চাইলে পরিশ্রমী হোন । 	Positive
4005	 দুঃখিত আপনার প্রশ্ন টি আমদের কাছে স্পষ্ট নয়।আপনার প্রশ্ন টি পুনরায় করার জন্য অনুরোধ করছি। 	Negative
2870	সেবা অবিশ্বাস্য এবংগ্রেট ভারতীয় খাদ্য  ।	Positive
3685	 হুক্কা হুয়া পোদ উল্টে চাইছে দুয়া দুয়া চাইছে কারা ভিখারী বেজন্মা যারা পোদে নবীর বাড়া মুখে আল্লহ তালাহ মালু কবির শ্রদ্ধার্ঘ্য 	Negative
5298	পাকিস্তান মানেই হাস্যকর নিউজ আর দর্শকদের এক বস্তা বিনোদন।	Negative
6003	খেলার অবস্থা দেখে মনে হচ্ছে ম্যাচ শেষে এই ভাবেই মাথায় হাত দিয়ে আফসোস করতে হবে!টাইগাররা কি বিড়ালে পরিণত হল?	Negative
88	 ভাই জনগণ দেশের সমপদ দেশের উন্নতি 	Positive
6153	আমার মনে হয় বাংলাদেশ দলের কোচ কেউ হতে চাইবে না কারণ মিডিয়ার মাধ্যমে তারা আর বাশ খেতে চায় না	Negative
577	 যেখানে ভালোলাগা সেখানেই ভালোবাসা। যেখানে ভালোবাসা সেখানেই প্রেম। যেখানে প্রেম সেখানেই ব্যাথা। আর যেখানে ব্যাথা সেখানেই টাইগার বাম মলম। 	Positive
1901	 এর মধ্যেই করেবো। ঘন্টা এক্টিব থাকি আর সবসময় লাইক কমেন্ট করার চেষ্টা করি। চাইলে এড করতে পারেন বন্দু ছাড়া ফেসবুক কিছু ফ্রেন্ড দরকার পাশে থাকলে পাশে পাবেন এক্টিব থাকি আর সবসময় লাইক কমেন্ট করার চেষ্টা করি চাইলে এড করতে পারেন 	Positive
3298	 উনিও বাংলাদেশের নেত্রীদের মত ভোটের রাজনীতি করেন। মানুষ মারা গেলে ওনাদের কিছু ছিঁড়ানি যায়না। 	Negative
5526	আমরা ফাইনালে হারছি আর হারতে হারতে কোন মতে টেষটে হার এরাইঝি,,বিশাল বাল ফালাই ফেলছি।।	Negative
6388	এটা বিপিএল না। আন্তর্জাতিক ক্রিকেটে অধিনায়কত্ব অনেক বড় ব্যাপার।.	Negative
1851	 যত তাড়াতাড়ি সম্ভব এর একটা সমাধান চাই 	Positive
3707	 বাংলাদেশ থেকেও বৌদ্ধদের ঝেটিয়ে বিদায় করার সময় এসেছে। আর মুখ বুঝে থাকার সময় নেই।আমি সবাইকে অনুরোধ করতেছি আপনারা সবাই বৌদ্ধদের সাথে সম্পর্ক ছিন্ন করুন। তাদের সবাই একঘরে করুন।বৌদ্ধরা বাংলাদেশে বড়ুয়া নামে প্রচলিত। এরা মুখে মুখে মুসলিম প্রীতি দেখায় কিন্তু এদেরকে মিয়ানমার পাঠালে এরাও মুসলিম হত্যায় মেতে উঠবে।এদের হচ্ছে মুখে মধু অন্তরে বিষ 	Negative
5412	মিরাজের বোলিং এ কি এমন ভেলকি আছে যে সে নিয়মিত দলে চান্স পায়।	Negative
2306	বড় নদী সহজে শুখায়না তারই জ্বলন্ত দৃষ্টান্ত।লালা।	Positive
1249	 মানবতার পাশে দাড়ানোর জন্য বিবিসি কে লাখে সালাম 	Positive
5049	 দারুন। কেন যে থাকে বসিয়ে রাখা হয় বুঝি না।	Negative
1133	 অনেক অনেক শুভ কামনা রইল তোমার জন্য । 	Positive
4663	 আজাইরা পেছাল পারতে ভাল লাগেনা যতসব বাজে খবর সময়ের কন্ঠস্বর।।। 	Negative
2119	মিরপুরের পিচে সাকিব ছাড়া জয় কল্পনাও করা যায় না	Positive
5990	বর্তমানে আফগানস্থানের কাছেওও পারবেনা	Negative
3659	 মামুনি তোমার আবু্ব একটা আন্তজার্তিক বিয়াদপ 	Negative
4670	 মিথ্যা কথা বলার জায়গা পাসনা 	Negative
4112	 তার পরেও মুসলিম জাতি জাগবেনা।আরবের নেতা রা ভোগ বিলাসে নিয়ে আছে।মুসলিমদেন হয়ে কথা বলার কেউ নাই।আরবের নেতাদের প্রতি ঘৃনা জানাই।এদের কারনে মুসলিম জাতির আজ এই দশা।ইয়া আল্লাহ তুমি বিচার কর 	Negative
214	 তুমি অনেক সুন্দর মাসআল্লাহ দীর্ঘজীবী হও 	Positive
2025	রাজ্জাক ভাইয়ের সাথে সাথে সিলেকশন কমিটিকেও আন্তরিক ধন্যবাদ, ওনাকে সুযোগ দেওয়ার জন্য।	Positive
356	 আমি আগেই জানতাম ট্রাম্পে জিতবে। অভিনন্দন ট্রাম্পকে। সন্ত্রাসমুক্ত দেশ গড়ে তুল। 	Positive
2518	রোশেন সিলভা ২০০ ইনিংস খেলছে ডমেস্টিকে তারপর সুযোগ পাইছে!!	Positive
3446	 এই খানকির বাচ্ছাটা জেলে থাকুক? ডাইনী 	Negative
4903	 আল্লাহ্ তুমি ওদের উপর গজব দাও না কেন।যারা তোমার ঘরের উপর আঘাত করে। 	Negative
2986	যদিও আমি নিশ্চিত নই যে এই সব সময়ই ঘটে - এই ধরনের পূনবান ব্যবসা ক্রয়ের জন্য !	Positive
2812	সাংহাইতে আমার জীবনের বেশিরভাগ সময়ই ছিল, এবং ভাবা হয়েছিল যে এই খাবারটি গ্রীন বো রেস্তোরাঁর মতই তুলনীয় ছিল	Positive
170	 বীরেন্দ্রনাথ কে আমার পক্ষ থেকে লাখ সালাম।।। এর মত যেনো আমি মায়ের সেবা করতে পারি।।আপনারা আমার জন্য দোয়া করবেন।।।এবং আমিও সবার জন্য দোয়া করি।।।সবাই যেনো এই বীরেন্দ্রনাথ এর মতো মায়ের সেবা করতে পারে 	Positive
6475	কি সুন্দর যুক্তি, অনুশীলনের জন্য সাব্বির টেস্ট দলে সুযোগ দেয়া ।	Negative
3686	 সাবধান আপনার সামনেই ভারতীয় দালাল । আওয়ামী লীগের কিছু কিছু নেতা নেত্রী একটি স্বাধীন দেশের নাগরিক হয়েও নিয়মিত ভারতীয় স্বার্থে দালালি করে যাচ্ছেন । ভারতই তাদের মাতা ভারতই তাদের পিতা ভারতই তাদের দেবতা। ভারতই তাদের দেশ মন মননে তারা এক একজন দেশপ্রেমিক ভারতীয় ? 	Negative
158	 ভাল কাজের প্রশংসা করাই ভাল এতে পুন্ন বারে। 	Positive
2837	তাদের চেষ্টা,যদি আপনি কিছু রোস্ট ডিক, শুকরের মাংস বা আদা সঙ্গে চিকেন চান।	Positive
4482	 ভারতের সবকিছুই মানব জাতিকে বেশ লজ্জায় ফেলে। 	Negative
602	 হানিফ ভাই আপনাকে অসংখ্য ধন্যবাদ৷দুঃখের সাথে জানাচ্ছি যে আজ মনে হয় ইত্যাদি দেখতে পারবোনা৷আমাদের এখানে প্রচুর বৃষ্টি 	Positive
3510	 গ্রেফতার তো শিশুদেরই করতে হবে কারণ ওরাতো এখনও ছাত্রলীগ বা আওয়ামীলীগ করে নাকিন্তু দিন আগে বখাটেদের মেয়েকে ইভটিজিংয়ে বাধা দেওয়ায় বৃদ্ধ বাবার দুই পা কেটে চিরদিনের মত যারা তাকে পঙ্গু করলো সেই সোনার ক্যাডার বাহিনির গ্রেফতারের খবর কী??নাকি দলীয় প্রভাবশালী আর উপরমহলের আশির্বাদের সৌজন্যে ওরা বুক ফুঁলিয়ে ঘুরবে আগের মতই লাম্পট্য করবে আরো বেশিআশাকরি অপরাধী যে দলেরই হোক গ্রেফতার করেন বদরুলের মত বাঁচিয়ে রাখার কুটকৌশল করবেন না শিশুদের গ্রেফতার করে মানবতার লঙ্ঘন করবেন না। 	Negative
1033	 আল্লা তুমি তাদের হেফাজত করো আমিন 	Positive
1474	 তোমার জন্য অনেক ভালবাসা রইল 	Positive
5169	 তামিমের কপালে আজো একটা যোগ্য সঙ্গী জুটলো না। অভাগা তামিম।	Negative
2096	খেলা রাম খেলে যাও। তোমরা জিতবে	Positive
3028	 আমাদের দেশে নাস্তিকের পরিমানটা অনেক বেশি দেখছি সবাই ইসলামকে কটাক্ষ করে কথা বলে আরে ভাই ইসলাম তো এগুলো কখনও সমার্থন করে না তাই আর কিছু লোক দেখলাম তার মা বোন উলঙ করে লোকসমাজে অভীনয় করতেদিচ্ছ আসলে মানুষ আধুনিকতার নামে যে নিজের মান সন্মান বিবেক ধুলায় মিশিয়ে দিচ্ছে তা সত্যিই খুব পরিতাপের বিষয় 	Negative
1999	 এ ঘটনা বার বার ঘটছে । কি ভাবে থামনো যায় তার চিন্তা করা জরুরী। 	Positive
6708	আবাহনীর ম্যাচ খেলতে মোসাদ্দেক কে বাদ দিয়ে সাব্বিরকে খেলালো।	Negative
6312	আমাদের ব্যাটসম্যানদের কাণ্ড দেখে মনে হচ্ছে এদের জন্য হাথুরুর মত রাগী কোচ ই দরকার	Negative
1988	 সরকারের কাছে আবেদন আপনে তাদের একটু জায়গা দেন।তাদেরও বাচার অধিকার আছে তারা আমাদের ভায়ের মত।তারচেয়ে বড় তাদের পরিচয় তারা মুসলিম। 	Positive
1777	 সত্য ঘটনা ঘটেছে তা সবাই জানুক 	Positive
2014	বাংলার সচীন লিটল মাস্টার মমিন।	Positive
1678	 এই একটা জিনিস যত দিন হানিফ স্যার আছেন ততোদিন ইত্যাদি থাকবে আর এটা পুরোন হবার নয় 	Positive
1461	 পিচ বিপদজনক তবে স্ট্রাইক আর স্ট্রোক সহজ বলে মনে হচ্ছে ইমরুল সাব্বির 	Positive
1638	 আশা নিয়েই তো বেচে আছি 	Positive
4651	 জনগণ এখন সব বুঝতে পাড়ে ।চাপার দরকার নেই । 	Negative
786	 প্রানের সাপোর্টার রা লাইক দাও পেজে বাংলাদেশ ক্রিকেট প্রেমিক আমরা 	Positive
5581	 ঘরোয়া লিগে এত ভাল খেলার পরে ওদের চান্স দেয় হাতুরু আর পাপন।আর এখন ওদের কথা শুনেন।	Negative
3785	গাভী হিন্দুদের মা হয় ষাড় হিন্দুদের পিতা 	Negative
1540	 পাঠাও সামনে নির্বাচন আছে কাজে লাগবে 	Positive
4752	 শুনেন আপনারা এই সব ভূয়া খবর দিয়েন না আমিও বর্তমান ওমান আছি 	Negative
6608	কি হাস্যকর যুক্তি। সব অজজ্ঞদের দখলে।	Negative
4107	 সাধারন মানুষের মগজ বিক্রিত করে বির বানানো কত তুকু সু চিন্তা বুজি না। এই 	Negative
2846	খুব জনপ্রিয় শৈলী Izakaya (ধৈর্য এবং বন্ধুত্বপূর্ণ খাবারের ছোট অংশ)।	Positive
4106	 শালা চাঁদে মানুষ দেখায় বেইমানের বাচচা খালেদার চামচ 	Negative
1583	 ভাই তোমার দোষ নাই অসাধারন খেলছো কিন্তু দলের হার এডাতে পারনি তারপরও শেষের দিকে বুঝে খেলা উচিত ছিল। 	Positive
